JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455790.457,14.54,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455792.66152,13.374,0.163,,V,SRIC,,ENSEMBLE,103,5197H,,0,1.128,Z,,10.352,,SX CYG,AAVSO,STD,,,,
2455793.457,14.63,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455795.499,14.57,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455797.353,14.64,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455798.55069,<11.0,,,Vis.,LOB,,110,,120507,,,,Z,,,,SX CYG,AAM,STD,,,,
2455798.77584,14.203,0.055,,V,SRIC,,ENSEMBLE,103,5197H,,0,1.062,Z,,10.303,,SX CYG,AAVSO,STD,,,,
2455799.5,14.7,,,Vis.,PLQ,,NA,,NA,HQ corrected JD by adding 90 days,,,Z,,,,SX CYG,AFOEV,STD,,,,
2455799.65293,14.203,0.044,,V,SRIC,,ENSEMBLE,118,5249BRV,,0,1.103,Z,,11.836,,SX CYG,AAVSO,STD,,,,
2455799.8,14.5,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2455801.46,14.78,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455803.432,14.91,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455803.63384,14.212,0.066,,V,SRIC,,ENSEMBLE,103,5197H,,0,1.122,Z,,10.308,,SX CYG,AAVSO,STD,,,,
2455805.493696,14.116,0.018,,V,AAUA,,ENSEMBLE,123,5167IWS,,0,1.16,Z,,12.271,,SX CYG,AAVSO,STD,,,,
2455807.3,<14.4,,,Vis.,NDQ,,NA,,NA,,,,Z,,,,SX CYG,AFOEV,STD,,,,
2455807.65553,14.389,0.051,,V,SRIC,,ENSEMBLE,103,5197H,,0,1.063,Z,,10.313,,SX CYG,AAVSO,STD,,,,
2455811.47,<13.0,,,Vis.,TPS,,000,,999999,,,,Z,,,,SX CYG,MCSE,STD,,,,
2455811.62050,14.322,0.090,,V,SRIC,,ENSEMBLE,118,5249BRV,,0,1.103,Z,,11.817,,SX CYG,AAVSO,STD,,,,
2455812.44,<14.0,,,Vis.,PLQ,,NA,,NA,HQ corrected JD by adding 90 days,,,Z,,,,SX CYG,AFOEV,STD,,,,
2455814.63616,14.506,0.069,,V,SRIC,,ENSEMBLE,118,5249BRV,,0,1.064,Z,,11.829,,SX CYG,AAVSO,STD,,,,
2455815.69558,13.875,0.062,,V,SRIC,,ENSEMBLE,103,5197H,,0,1.035,Z,,10.313,,SX CYG,AAVSO,STD,,,,
2455817.35463,15.239,0.032,,V,LCLA,,ENSEMBLE,103,5294ESP,,0,1.051,Z,,10.245,,SX CYG,AAVSO,STD,,,,
2455817.413,15.27,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455819.34155,15.295,0.027,,V,LCLA,,ENSEMBLE,143,5296CK,,0,1.049,Z,,14.371,,SX CYG,AAVSO,STD,,,,
2455819.389,15.39,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455820.40929,15.294,0.033,,V,LCLA,,ENSEMBLE,148,5296TCA,,0,1.120,Z,,14.868,,SX CYG,AAVSO,STD,,,,
2455821.376,15.10,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455823.62777,14.560,0.083,,V,SRIC,,ENSEMBLE,103,5197H,,0,1.046,Z,,10.300,,SX CYG,AAVSO,STD,,,,
2455825.44,15.42,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455826.32294,15.403,0.033,,V,LCLA,,ENSEMBLE,143_1,5296ANNJ,,0,1.049,Z,,14.318,,SX CYG,AAVSO,STD,,,,
2455826.395364,14.485,0.050,,V,AAUA,,ENSEMBLE,148,5167IWS,,0,1.076,Z,,14.749,,SX CYG,AAVSO,STD,,,,
2455827.358,15.51,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455828.44271,15.389,0.033,,V,LCLA,,ENSEMBLE,132,5877AE,,0,1.287,Z,,13.230,,SX CYG,AAVSO,STD,,,,
2455829.414907,17.564,0.094,,B,LCLA,,ENSEMBLE,136,,RMS= 0.010;NUMCOMPARSTAR=25,0,1.197,Z,,14.257,,SX CYG,AAVSO,STD,42,,,
2455830.393,15.44,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455832.388,15.53,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455832.41,<13.9,,,Vis.,PLQ,,NA,,NA,HQ corrected JD by adding 90 days,,,Z,,,,SX CYG,AFOEV,STD,,,,
2455832.49419,17.840,0.143,,B,LCLA,,ENSEMBLE,118,,RMS= 0.013;NUMCOMPARSTAR=24,0,1.696,Z,,12.435,,SX CYG,AAVSO,STD,65,,,
2455832.49419,15.448,0.064,,V,LCLA,,ENSEMBLE,128,,RMS= 0.006;NUMCOMPARSTAR=27,0,1.696,Z,,12.840,,SX CYG,AAVSO,STD,66,,,
2455832.50448,15.683,0.103,,V,LMJ,,ENSEMBLE,144,5646AAF,NEMA ROBOT WITH VPHOT,0,2.180,Z,,14.542,,SX CYG,URSA,STD,,,,
2455832.62628,14.718,0.054,,V,SRIC,,ENSEMBLE,103,5197H,,0,1.034,Z,,10.321,,SX CYG,AAVSO,STD,,,,
2455834.508,15.52,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455836.369,15.62,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455836.45432,15.265,0.070,,V,LMJ,,ENSEMBLE,144,5646AAF,MEASURED USING VPHOT,0,1.797,Z,,14.390,,SX CYG,URSA,STD,,,,
2455838.445,15.46,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455840.409,15.60,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455840.43359,15.530,0.074,,V,LMJ,,ENSEMBLE,144,5646AAF,MEASURED WITH VPHOT,0,1.719,Z,,14.354,,SX CYG,URSA,STD,,,,
2455843.43690,15.277,0.085,,V,LMJ,,ENSEMBLE,144,5646AAF,MEASURED WITH VPHOT,0,1.811,Z,,14.281,,SX CYG,URSA,STD,,,,
2455845.385,15.67,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455847.59171,14.690,0.069,,V,SRIC,,ENSEMBLE,118,5249BRV,,0,1.033,Z,,11.831,,SX CYG,AAVSO,STD,,,,
2455849.3049,<14.2,,,Vis.,ACO,,142,,080604,,,,Z,,,,SX CYG,BAA-VSS,STD,,,,
2455849.34078,15.370,0.105,,V,LMJ,,ENSEMBLE,144,5646AAF,MEASURED WITH VPHOT,0,1.356,Z,,14.330,,SX CYG,URSA,STD,,,,
2455849.34645,14.575,0.075,,V,AAUA,,ENSEMBLE,132,5660HGX,,0,1.098,Z,,13.214,,SX CYG,AFOEV,STD,,,,
2455852.59892,14.809,0.093,,V,SRIC,,ENSEMBLE,103,5197H,,0,1.037,Z,,10.301,,SX CYG,AAVSO,STD,,,,
2455856.36128,15.438,0.060,,V,LMJ,,ENSEMBLE,144,5646AAF,Measured with VPHOT,0,1.534,Z,,14.354,,SX CYG,URSA,STD,,,,
2455857.3639,<14.8,,,Vis.,ACO,,148,,080604,,,,Z,,,,SX CYG,BAA-VSS,STD,,,,
2455865.338,15.43,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455875.28596,14.873,0.078,,V,LMJ,,ENSEMBLE,144,5646AAF,Measured with VPHOT,0,1.419,Z,,14.355,,SX CYG,URSA,STD,,,,
2455877.3868,<13.2,,,Vis.,BHS,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2455878.313,15.03,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455881.372,14.82,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455883.289,14.78,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455888.374,14.72,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455889.6,14.3,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2455890.26926,14.544,0.062,,V,LMJ,,ENSEMBLE,144,5646AAF,Measured with VPHOT,0,1.539,Z,,14.376,,SX CYG,URSA,STD,,,,
2455890.3000,14.4,,,Vis.,HHU,U,143,,5985DIV,,,,Z,,,,SX CYG,VVS,STD,,,,
2455891.363,14.51,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455892.28174,14.554,0.064,,V,LMJ,,ENSEMBLE,144,5646AAF,Measured with VPHOT,0,1.650,Z,,14.371,,SX CYG,URSA,STD,,,,
2455893.287,14.58,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455896.28877,14.374,0.066,,V,LMJ,,ENSEMBLE,144,5646AAF,Measured with VPHOT,0,1.784,Z,,14.342,,SX CYG,URSA,STD,,,,
2455906.295,14.32,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455908.5,13.6,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2455921.19,<13.5,,,Vis.,JZO,,000,,999999,,,,Z,,,,SX CYG,MCSE,STD,,,,
2455921.281,13.90,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455922.5,13.6,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2455923.277,13.82,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,Astrometry photo.exe,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455974.699,11.92,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455979.685,11.41,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455981.679,10.98,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455986.668,10.45,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455988.661,10.22,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455993.647,9.77,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2455996.646,9.57,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456001.631,9.35,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456004.9,9.4,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456006.619,9.28,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456008.02286,9.134,0.002,,V,NCH,,113,115,7011EZO,,0,1.434,Z,-9.565,-9.355,,SX CYG,AAVSO,STD,,,,
2456011.574,9.21,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456013.594,9.19,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456013.8,9.4,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456015.587,9.18,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456019.577,9.25,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456023.9,9.4,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456042.8,9.6,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456045.98470,9.586,0.009,,V,RROA,,000-BCL-124,000-BCL-140,7240BOO,,0,1.119,Z,10.303,10.776,,SX CYG,AAVSO,STD,,,,
2456050.502,9.69,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456055.6,9.9,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456060.524,9.98,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456067.8,9.8,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456077.8,10.8,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456086.82456,10.844,0.010,,V,RROA,,000-BCL-124,000-BCL-140,7240BOO,,0,1.307,Z,10.307,10.737,,SX CYG,AAVSO,STD,,,,
2456089.7,11.2,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456094.422,11.25,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456096.418,11.35,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456099.6,11.9,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456100.476,11.50,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456102.48,11.55,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456102.69722,11.5,,,Vis.,MRGA,,11.3,10.3,7012JGJ,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456105.30,12.0,,,Vis.,HCS,,000,,999999,,,,Z,,,,SX CYG,MCSE,STD,,,,
2456105.501,11.64,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456105.80398,11.544,0.108,,V,RROA,,ENSEMBLE,128,8001AC,,0,,Z,,12.681,,SX CYG,AAVSO,STD,,,,
2456107.492,11.69,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456109.45,11.80,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456110.49997,11.612,0.014,,V,AAUA,,ENSEMBLE,120,8037BNO,,0,,Z,,11.988,,SX CYG,AAVSO,STD,,,,
2456115.491,11.95,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456117.49,12.01,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456119.439,12.11,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456121.436,12.18,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456123.615,12.23,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456125.532,12.23,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456127.4389,12.3,,,Vis.,ACO,B,121,128,080604,,,,Z,,,,SX CYG,BAA-VSS,STD,,,,
2456127.535,12.31,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456127.6,12.3,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456127.69931,12.4,,,Vis.,MRGA,,12.0,12.8,7012JGJ,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456132.434,12.46,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456134.439,12.50,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456137.8,12.6,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456138.428,12.65,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456141.45831,12.630,0.031,,V,LMJ,,ENSEMBLE,113,8341GU,MEASURED WITH VPHOT,0,1.171,Z,,11.244,,SX CYG,URSA,STD,,,,
2456143.434,12.78,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456146.454931,14.330,0.022,,B,LCLA,,ENSEMBLE,99,,RMS= 0.012;NUMCOMPARSTAR=27,0,1.051,Z,,10.687,,SX CYG,AAVSO,STD,139,,,
2456146.454931,12.757,0.012,,V,LCLA,,ENSEMBLE,121,,RMS= 0.006;NUMCOMPARSTAR=28,0,1.051,Z,,12.090,,SX CYG,AAVSO,STD,140,,,
2456146.76113,12.522,0.014,,V,RROA,,000-BCL-125,000-BCL-122,7240BOO,,0,1.027,Z,11.264,13.126,,SX CYG,AAVSO,STD,,,,
2456148.45229,12.810,0.040,,V,LMJ,,ENSEMBLE,113,8341GU,MEASURED WITH VPHOT,0,1.187,Z,,11.234,,SX CYG,URSA,STD,,,,
2456148.495,12.89,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456149.44141,12.648,0.030,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.224,Z,,10.307,,SX CYG,,STD,0,,,
2456150.569,12.91,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456151.43583,12.676,0.028,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.224,Z,,10.289,,SX CYG,,STD,0,,,
2456152.43237,12.833,0.172,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.221,Z,,10.329,,SX CYG,,STD,0,,,
2456153.41058,12.946,0.037,,V,LMJ,,ENSEMBLE,113,8341GU,MEASURED WITH VPHOT,0,1.157,Z,,11.230,,SX CYG,URSA,STD,,,,
2456153.44916,12.765,0.111,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.287,Z,,10.285,,SX CYG,,STD,0,,,
2456154.42635,12.793,0.036,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.220,Z,,10.325,,SX CYG,,STD,0,,,
2456154.6,13.1,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456155.42513,12.818,0.033,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.224,Z,,10.320,,SX CYG,,STD,0,,,
2456157.41772,12.782,0.045,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.219,Z,,10.299,,SX CYG,,STD,0,,,
2456158.42954,12.866,0.036,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.266,Z,,10.345,,SX CYG,,STD,0,,,
2456159.41265,12.777,0.047,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.220,Z,,10.357,,SX CYG,,STD,0,,,
2456159.464,13.14,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456160.4,12.9,,,Vis.,NDQ,,NA,,NA,,,,Z,,,,SX CYG,AFOEV,STD,,,,
2456162.30,13.0,,,Vis.,HCS,,000,,999999,,,,Z,,,,SX CYG,MCSE,STD,,,,
2456162.457,13.27,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456163.40212,12.997,0.047,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.221,Z,,10.314,,SX CYG,,STD,0,,,
2456164.50,<13.0,,,Vis.,TPS,,000,,999999,,,,Z,,,,SX CYG,MCSE,STD,,,,
2456164.6,13.3,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456165.53830,13.280,0.035,,V,LMJ,,ENSEMBLE,113,8341GU,MEASURED WITH VPHOT,0,1.662,Z,,11.247,,SX CYG,URSA,STD,,,,
2456167.39330,13.154,0.045,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.227,Z,,10.303,,SX CYG,,STD,0,,,
2456167.409155,14.946,0.007,,B,LCLA,,ENSEMBLE,126,,RMS= 0.007;NUMCOMPARSTAR=24,0,1.057,Z,,13.257,,SX CYG,AAVSO,STD,71,,,
2456167.410116,13.382,0.005,,V,LCLA,,ENSEMBLE,113,,RMS= 0.005;NUMCOMPARSTAR=26,0,1.057,Z,,11.263,,SX CYG,AAVSO,STD,95,,,
2456172.37884,13.242,0.057,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.224,Z,,10.307,,SX CYG,,STD,0,,,
2456172.86135,13.337,0.045,,V,RROA,,ENSEMBLE,127,8643I,,0,,Z,,12.670,,SX CYG,AAVSO,STD,,,,
2456175.393565,13.543,0.004,,V,LCLA,,ENSEMBLE,150,,RMS= 0.004;NUMCOMPARSTAR=25,0,1.061,Z,,14.976,,SX CYG,AAVSO,STD,93,,,
2456175.45391,13.298,0.053,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.224,Z,,10.257,,SX CYG,,STD,0,,,
2456176.44155,13.434,0.021,,V,AAUA,,ENSEMBLE,128,8690AYF,,0,1.085,Z,,12.837,,SX CYG,AAVSO,STD,,,,
2456177.38985,15.231,0.010,,B,LCLA,,ENSEMBLE,136,,RMS= 0.010;NUMCOMPARSTAR=24,0,1.062,Z,,14.255,,SX CYG,AAVSO,STD,48,,,
2456177.390914,13.579,0.006,,V,LCLA,,ENSEMBLE,141,,RMS= 0.006;NUMCOMPARSTAR=24,0,1.063,Z,,14.078,,SX CYG,AAVSO,STD,91,,,
2456177.6,13.6,,,Vis.,MOW,,NA,,NA,,,,Z,,,,SX CYG,AAVSO,STD,,,,
2456179.483,13.79,0.1,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456181.3,14.3,,,Vis.,BOZ,,142,144,100101,,,,Z,,,,SX CYG,MCSE,STD,,,,
2456181.6998,13.68,0.02,,V,MDW,,1225,13.20,080512,,0,1.237,Z,,13.21,,SX CYG,RASC,STD,,,,
2456182.41096,13.756,0.036,,V,LMJ,,ENSEMBLE,113,8341GU,MEASURED WITH VPHOT,0,1.297,Z,,11.236,,SX CYG,URSA,STD,,,,
2456183.35,14.6,,,Vis.,ACO,,148,,080604,,,,Z,,,,SX CYG,BAA-VSS,STD,,,,
2456184.368009,15.437,0.012,,B,LCLA,,ENSEMBLE,128,,RMS= 0.012;NUMCOMPARSTAR=24,0,1.060,Z,,13.380,,SX CYG,AAVSO,STD,237,,,
2456184.368322,13.784,0.009,,V,LCLA,,ENSEMBLE,113,,RMS= 0.009;NUMCOMPARSTAR=25,0,1.061,Z,,11.260,,SX CYG,AAVSO,STD,238,,,
2456184.59247,13.794,0.011,,V,MZK,,ENSEMBLE,128,8775A,,1,1.032,Z,,12.844,,SX CYG,AAVSO,STD,,,,
2456184.59416,7.775,0.027,,I,MZK,,ENSEMBLE,128,8775A,,1,1.034,Z,,12.116,,SX CYG,AAVSO,STD,,,,
2456185.532,13.96,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,SX CYG,AFOEV,STD,,,,
2456186.44,<13.3,,,Vis.,TPS,,000,,999999,,,,Z,,,,SX CYG,MCSE,STD,,,,
2456187.42531,13.581,0.073,,V,AAM,,ENSEMBLE,103,13666ERW,,0,1.238,Z,,10.334,,SX CYG,,STD,0,,,
