JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455083.405,13.18,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455084.45139,<12.9,,,Vis.,POB,,12.9,,1291fqz,,,,V,,,,AU CYG,,STD,,,,
2455085.54,13.0,,,Vis.,PLQ,,NA,,NA,,,,V,,,,AU CYG,,STD,,,,
2455087.5382,<12.9,,,Vis.,WWJ,B,12.9,,021226,147X280,,,V,,,,AU CYG,,STD,,,,
2455087.6,13.2,,,Vis.,WSN,,12.9,13.3,pe1282,,,,V,,,,AU CYG,,STD,,,,
2455089.3542,<12.9,,,Vis.,WWJ,,12.9,,021226,134X203,,,V,,,,AU CYG,,STD,,,,
2455089.39883,13.124,0.037,,V,AAM,,125,111,4122EW,,0,,Z,-3.573,-4.979,,AU CYG,,STD,0,,,
2455091.3058,<12.1,,,Vis.,HFO,,NA,,NA,,,,V,,,,AU CYG,,STD,,,,
2455091.41323,13.100,0.036,,V,AAM,,125,111,4122EW,,0,,Z,-3.535,-4.971,,AU CYG,,STD,0,,,
2455091.6684,13.28,0.01,,V,MDW,,1247,12.86,080512,,0,1.152,V,,12.87,,AU CYG,,STD,,,,
2455092.4806,<13.2,,,Vis.,PKU,,132,,1311PHF,,,,V,,,,AU CYG,,STD,,,,
2455093.38927,13.204,0.036,,V,AAM,,125,111,4122EW,,0,,Z,-3.617,-4.936,,AU CYG,,STD,0,,,
2455094.38587,13.367,0.041,,V,AAM,,125,111,4122EW,,0,,Z,-3.669,-4.926,,AU CYG,,STD,0,,,
2455094.52,<12.9,,,Vis.,PLQ,,NA,,NA,,,,V,,,,AU CYG,,STD,,,,
2455095.38118,13.356,0.075,,V,AAM,,125,111,4122EW,,0,,Z,-3.061,-4.448,,AU CYG,,STD,0,,,
2455097.49,13.0,,,Vis.,PLQ,,NA,,NA,,,,V,,,,AU CYG,,STD,,,,
2455098.422,13.44,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455099.38049,13.432,0.050,,V,AAM,,125,111,4122EW,,0,,Z,-3.696,-5.119,,AU CYG,,STD,0,,,
2455099.397,13.55,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455100.416,13.59,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455100.49,13.5,,,Vis.,PLQ,,NA,,NA,,,,V,,,,AU CYG,,STD,,,,
2455101.36785,13.524,0.055,,V,AAM,,125,111,4122EW,,0,,Z,-3.450,-4.843,,AU CYG,,STD,0,,,
2455101.4063,13.9,,,Vis.,WWJ,V,13.5,13.9,021226,117X280,,,V,,,,AU CYG,,STD,,,,
2455101.62917,14.0,,,Vis.,CKB,,139,143,DR (2009),,,,V,,,,AU CYG,,STD,,,,
2455102.36720,13.635,0.048,,V,AAM,,125,111,4122EW,,0,,Z,-3.661,-4.966,,AU CYG,,STD,0,,,
2455103.5590,13.9,,,Vis.,WCB,,135,143,1252AVB,,,,V,,,,AU CYG,,STD,,,,
2455104.34137,13.722,0.058,,V,AAM,,125,111,4122EW,,0,,Z,-3.653,-5.038,,AU CYG,,STD,0,,,
2455104.34167,13.8,,,Vis.,ACO,,135,,080706,,,,V,,,,AU CYG,,STD,,,,
2455104.423,13.32,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455105.405,13.76,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455107.33985,13.736,0.064,,V,AAM,,125,111,4122EW,,0,,Z,-3.544,-5.048,,AU CYG,,STD,0,,,
2455113.34874,13.798,0.068,,V,AAM,,125,111,4122EW,,0,,Z,-3.594,-5.004,,AU CYG,,STD,0,,,
2455116.6121,13.92,0.02,,V,MDW,,1247,12.86,080512,,0,1.185,V,,12.90,,AU CYG,,STD,,,,
2455119.406,14.07,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455122.44583,<10.6,,,Vis.,LOB,,106,,1025COC,,,,Z,,,,AU CYG,AAM,STD,,,,
2455122.4722,<12.9,,,Vis.,WWJ,B,12.9,,021226,147X280,,,V,,,,AU CYG,,STD,,,,
2455123.339,14.09,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455130.381,14.26,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455130.6276,14.33,0.02,,V,MDW,,1247,12.86,080512,,0,1.452,V,,12.88,,AU CYG,,STD,,,,
2455131.327,14.5,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455132.335,14.25,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455134.27712,14.244,0.106,,V,AAM,,125,111,4122EW,,0,,Z,-3.481,-5.079,,AU CYG,,STD,0,,,
2455134.3,<12.6,,,Vis.,NDQ,,NA,,NA,,,,V,,,,AU CYG,,STD,,,,
2455134.43,14.3,0.05,,CR,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455136.30278,<13.5,,,Vis.,ACO,B,135,,080706,,,,V,,,,AU CYG,,STD,,,,
2455136.409,14.6,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455142.318,14.54,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455144.55417,15.2,,,Vis.,TDB,,155,147,1799APN,,,,V,,,,AU CYG,,STD,,,,
2455145.58611,<11.8,,,Vis.,ASA,B,111,118,1368bsy,,,,V,,,,AU CYG,,STD,,,,
2455146.5944,14.59,0.01,,V,MDW,,1247,12.86,080512,,0,1.530,V,,12.84,,AU CYG,,STD,,,,
2455154.5559,14.77,0.04,,V,MDW,,1247,12.86,080512,,0,1.411,V,,12.84,,AU CYG,RASC,STD,,,,
2455156.293,14.8,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455160.36,14.8,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455176.2847,<12.9,,,Vis.,WWJ,B,12.9,,021226,147X280,,,V,,,,AU CYG,,STD,,,,
2455176.313,14.8,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455181.301,15.3,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455183.216354,14.86,0.03,,V,SAND,,ENSEMBLE,,1686TQ,,0,1.272,V,,,,AU CYG,,STD,,,,
2455185.243704,14.690,0.035,,V,SAND,,ENSEMBLE,,1686TQ,,0,1.428,V,,,,AU CYG,,STD,,,,
2455187.5397,15.03,0.03,,V,MDW,,1247,12.86,080512,,0,2.202,V,,12.88,,AU CYG,RASC,STD,,,,
2455191.284,15.2,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455193.13370,14.713,0.143,,V,AAM,,125,111,4122EW,,0,,Z,-3.788,-5.220,,AU CYG,,STD,0,,,
2455193.262,15.2,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455196.26458,<13.2,,,Vis.,ACO,LB,132,,080706,,,,V,,,,AU CYG,,STD,,,,
2455197.19,<12.5,,,Vis.,JAZ,B,000,,999999,,,,Z,,,,AU CYG,MCSE,STD,,,,
2455203.243,15.0,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455207.22639,<14.3,,,Vis.,ACO,U,143,,080706,,,,V,,,,AU CYG,,STD,,,,
2455210.2,<11.1,,,Vis.,PEG,,NA,,NA,,,,Z,,,,AU CYG,,STD,,,,
2455248.692,14.40,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455254.677,14.3,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455256.671,14.2,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455261.657,14.34,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455271.63,14.11,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455271.94375,<12.9,,,Vis.,SLH,B,12.9,,1074 aac,,,,V,,,,AU CYG,,STD,,,,
2455272.88472,13.6,,,Vis.,SLH,,12.9,13.5,1074 aac,,,,V,,,,AU CYG,,STD,,,,
2455273.624,14.07,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455273.98611,<13.5,,,Vis.,CKB,,135,,DR (2009),,,,Z,,,,AU CYG,,STD,,,,
2455288.612,13.73,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455288.612,13.7,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455288.88681,<12.5,,,Vis.,SLH,BU,12.5,,1074 aac,,,,Z,,,,AU CYG,,STD,,,,
2455290.91875,<12.9,,,Vis.,SLH,B,12.9,,1074 aac,,,,Z,,,,AU CYG,,STD,,,,
2455292.589,13.55,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455292.589,13.5,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455293.88611,13.5,,,Vis.,SLH,,13.2,13.5,1074 aac,,,,Z,,,,AU CYG,,STD,,,,
2455296.565,13.5,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455296.565,13.56,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455301.575,13.12,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455301.575,13.1,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455301.8420,13.06,0.02,,V,MDW,,1247,12.86,080512,,0,1.356,Z,,12.88,,AU CYG,RASC,STD,,,,
2455304.6,13.3,,,Vis.,CMG,,NA,,NA,,,,Z,,,,AU CYG,,STD,,,,
2455307.4722,12.9,,,Vis.,PKU,,125,129,1311PHF,,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455307.582,12.58,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455307.582,12.5,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455311.88125,12.5,,,Vis.,CKB,,123,129,DR (2009),,,,Z,,,,AU CYG,,STD,,,,
2455315.51,11.67,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455319.93056,11.5,,,Vis.,CKB,,115,118,DR (2009),,,,Z,,,,AU CYG,,STD,,,,
2455336.506,10.38,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455338.47,10.32,0.05,,CR,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455341.496,10.27,0.05,,CR,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455344.513,10.21,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455345.87778,10.2,,,Vis.,SLH,,9.8,10.3,1074 aad,,,,Z,,,,AU CYG,,STD,,,,
2455346.49,10.21,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455350.483,10.13,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455350.483,10.1,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455352.462,10.11,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455352.462,10.1,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455354.4,10.7,,,Vis.,BOZ,,104,109,100101,,,,Z,,,,AU CYG,MCSE,STD,,,,
2455355.482,10.08,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455355.482,10.0,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455359.5451,10.1,,,Vis.,WWJ,,10.1,10.4,021226,147X280,,,Z,,,,AU CYG,,STD,,,,
2455361.90208,10.0,,,Vis.,CKB,,98,103,DR (2009),,,,Z,,,,AU CYG,,STD,,,,
2455364.88333,10.2,,,Vis.,SLH,B,9.8,10.4,1074 aab,,,,Z,,,,AU CYG,,STD,,,,
2455366.481,10.1,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455366.481,10.11,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455368.64306,9.9,,,Vis.,CKB,,98,104,DR (2009),,,,Z,,,,AU CYG,,STD,,,,
2455369.498,10.11,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455369.498,10.1,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455371.619,10.07,,,V,BOA,,,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455372.519,10.16,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455372.519,10.1,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455375.65903,10.6,,,Vis.,CKB,,104,111,DR (2009),,,,Z,,,,AU CYG,,STD,,,,
2455380.34028,10.2,,,Vis.,VGK,,98,103,1223,,,,Z,,,,AU CYG,,STD,,,,
2455381.501,10.37,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455381.501,10.3,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455381.77986,10.5,,,Vis.,SLH,,10.4,10.9,1074 aad,,,,Z,,,,AU CYG,,STD,,,,
2455383.511,10.45,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455383.511,10.4,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455383.587,10.31,,,V,BOA,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455383.62847,10.5,,,Vis.,WCB,,103,111,1252AVB,,,,Z,,,,AU CYG,,STD,,,,
2455385.4,11.2,,,Vis.,VED,,NA,,NA,,,,Z,,,,AU CYG,,STD,,,,
2455385.46875,10.6,,,Vis.,ACO,B,109,,080706,,,,Z,,,,AU CYG,BAA-VSS,STD,,,,
2455385.521,10.48,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455385.521,10.4,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455388.483,10.5,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455388.483,10.58,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455388.89514,10.5,,,Vis.,CKB,,103,109,DR (2009),,,,Z,,,,AU CYG,,STD,,,,
2455391.489,10.66,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455391.489,10.6,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455393.407,10.50,,,CV,HFO,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455393.49,10.73,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455393.49,10.7,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455396.4,11.0,,,Vis.,VED,,NA,,NA,,,,Z,,,,AU CYG,,STD,,,,
2455396.551,10.66,,,V,BOA,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455399.543,10.78,,,V,BOA,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455401.59028,11.2,,,Vis.,SLH,,11.1,11.5,1074 aad,,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455401.63819,11.1,,,Vis.,CKB,,109,111,DR (2009),,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455403.7656,11.07,0.01,,V,MDW,,1247,12.86,080512,,0,1.046,Z,,12.91,,AU CYG,RASC,STD,,,,
2455408.77303,11.114,0.061,,V,MZK,,ENSEMBLE,115,2569MRX,,0,1.106,Z,,11.494,,AU CYG,AAVSO,STD,,,,
2455409.62222,11.5,,,Vis.,CKB,,115,118,DR (2009),,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455413.35,11.4,,,Vis.,PUJ,,111,125,SE021226,,,,Z,,,,AU CYG,AAM,STD,,,,
2455413.44167,11.6,,,Vis.,ACO,,115,,080706,,,,Z,,,,AU CYG,BAA-VSS,STD,,,,
2455414.4,12.2,,,Vis.,VED,,NA,,NA,,,,Z,,,,AU CYG,,STD,,,,
2455414.74206,11.283,0.064,,V,MZK,,ENSEMBLE,115,2569MRX,,0,1.075,Z,,11.491,,AU CYG,AAVSO,STD,,,,
2455415.68264,11.6,,,Vis.,SLH,,11.5,11.8,1074 aad,,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455416.423,11.54,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455416.423,11.5,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455416.75069,11.5,,,Vis.,CKB,,110,118,DR (2009),,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455419.4069,11.5,,,Vis.,PKU,,115,118,1311PHF,,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455419.412,11.63,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455419.412,11.6,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455421.31,11.9,,,Vis.,PUJ,,111,125,SE021226,,,,Z,,,,AU CYG,AAM,STD,,,,
2455421.5875,12.1,,,Vis.,WWJ,,12.1,12.5,021226,147X280,,,Z,,,,AU CYG,,STD,,,,
2455421.7132,11.60,0.01,,V,MDW,,1247,12.86,080512,,0,1.047,Z,,12.87,,AU CYG,RASC,STD,,,,
2455421.7521,11.8,,,Vis.,SRB,,111,118,1264OHC,,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455425.333,11.7,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455425.333,11.76,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455425.7648,11.69,0.01,,V,MDW,,1247,12.86,080512,,0,1.183,Z,,12.87,,AU CYG,RASC,STD,,,,
2455427.346,11.7,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455427.346,11.78,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455427.3889,11.8,,,Vis.,PKU,,115,118,1311PHF,,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455428.44561,11.617,0.014,,V,AAM,,125,111,4122EW,,0,,Z,-3.675,-5.172,,AU CYG,,STD,0,,,
2455429.459,11.82,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455429.459,11.8,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455430.61875,11.9,,,Vis.,CKB,,118,121,DR (2009),,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455431.46,11.90,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455432.6820,11.83,0.01,,V,MDW,,1247,12.86,080512,,0,1.045,Z,,12.85,,AU CYG,RASC,STD,,,,
2455433.43377,11.686,0.019,,V,AAM,,125,111,4122EW,,0,,Z,-3.304,-4.881,,AU CYG,,STD,0,,,
2455433.469,11.90,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455436.71250,12.3,,,Vis.,SLH,,12.1,12.3,1074 aad,,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455437.42367,11.425,0.052,,V,AAM,,125,111,4122EW,,0,,Z,-1.938,-3.747,,AU CYG,,STD,0,,,
2455438.6712,11.96,0.01,,V,MDW,,1247,12.86,080512,,0,1.053,Z,,12.85,,AU CYG,RASC,STD,,,,
2455439.434,11.82,,,V,BOA,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455440.409,12.03,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455440.409,12.0,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455440.41609,11.921,0.017,,V,AAM,,125,111,4122EW,,0,,Z,-3.483,-4.958,,AU CYG,,STD,0,,,
2455442.41066,11.936,0.014,,V,AAM,,125,111,4122EW,,0,,Z,-3.791,-5.213,,AU CYG,,STD,0,,,
2455443.463,12.07,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455443.463,12.0,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455444.40750,11.942,0.016,,V,AAM,,125,111,4122EW,,0,,Z,-3.637,-5.150,,AU CYG,,STD,0,,,
2455444.65694,12.6,,,Vis.,CKB,,125,129,DR (2009),,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455445.40175,12.066,0.015,,V,AAM,,125,111,4122EW,,0,,Z,-3.849,-5.165,,AU CYG,,STD,0,,,
2455448.39576,11.934,0.025,,V,AAM,,125,111,4122EW,,0,,Z,-2.940,-4.547,,AU CYG,,STD,0,,,
2455450.39954,11.993,0.028,,V,AAM,,125,111,4122EW,,0,,Z,-3.171,-4.648,,AU CYG,,STD,0,,,
2455450.405,12.2,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455450.405,12.25,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455450.6576,12.15,0.01,,V,MDW,,1247,12.86,080512,,0,1.083,Z,,12.83,,AU CYG,RASC,STD,,,,
2455451.64653,12.7,,,Vis.,CKB,,125,129,DR (2009),,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455453.319,12.2,,,V,MEV,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455453.319,12.26,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455454.55833,12.4,,,Vis.,SLH,,12.3,12.5,1074 aad,,,,Z,,,,AU CYG,AAVSO,STD,,,,
2455455.385,12.30,0.05,,TG,MEV,,ENSEMBLE,,TYCHO 2,ASTROMETRY PHOTO.EXE,0,,Z,,,,AU CYG,AFOEV,STD,,,,
2455456.37058,12.155,0.043,,V,AAM,,125,111,4122EW,,0,,Z,-2.570,-4.004,,AU CYG,,STD,0,,,
2455456.4618,12.7,,,Vis.,WWJ,,12.5,12.9,021226,147X280,,,Z,,,,AU CYG,,STD,,,,
2455457.37084,12.115,0.020,,V,AAM,,125,111,4122EW,,0,,Z,-3.487,-5.050,,AU CYG,,STD,0,,,
2455458.36785,12.150,0.018,,V,AAM,,125,111,4122EW,,0,,Z,-3.608,-5.155,,AU CYG,,STD,0,,,
2455459.380,12.01,,,V,BOA,,NA,,,,0,,Z,,,,AU CYG,AFOEV,STD,,,,
