# INSTRUMENT_ID: 17
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 210.913520833
# DEC: 54.3089027778
# OBS_DATE: 2023-06-25 07:38:25+00:00
# REDSHIFT: 0.000804
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 131959
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4229.829,1.12028e+06,-9.90000e+01
4232.117,1.13420e+06,-9.90000e+01
4234.405,1.08741e+06,-9.90000e+01
4236.693,1.14471e+06,-9.90000e+01
4238.981,1.16002e+06,-9.90000e+01
4241.269,1.15025e+06,-9.90000e+01
4243.558,1.08384e+06,-9.90000e+01
4245.846,1.08943e+06,-9.90000e+01
4248.134,1.08503e+06,-9.90000e+01
4250.422,1.17238e+06,-9.90000e+01
4252.710,1.18661e+06,-9.90000e+01
4254.998,1.20965e+06,-9.90000e+01
4257.286,1.26867e+06,-9.90000e+01
4259.574,1.35501e+06,-9.90000e+01
4261.862,1.37172e+06,-9.90000e+01
4264.150,1.43123e+06,-9.90000e+01
4266.438,1.49379e+06,-9.90000e+01
4268.727,1.52437e+06,-9.90000e+01
4271.015,1.55610e+06,-9.90000e+01
4273.303,1.60835e+06,-9.90000e+01
4275.591,1.58324e+06,-9.90000e+01
4277.879,1.73425e+06,-9.90000e+01
4280.167,1.73790e+06,-9.90000e+01
4282.455,1.73090e+06,-9.90000e+01
4284.743,1.75016e+06,-9.90000e+01
4287.031,1.73568e+06,-9.90000e+01
4289.319,1.70068e+06,-9.90000e+01
4291.607,1.74598e+06,-9.90000e+01
4293.896,1.79737e+06,-9.90000e+01
4296.184,1.72864e+06,-9.90000e+01
4298.472,1.73367e+06,-9.90000e+01
4300.760,1.74185e+06,-9.90000e+01
4303.048,1.74763e+06,-9.90000e+01
4305.336,1.75352e+06,-9.90000e+01
4307.624,1.75730e+06,-9.90000e+01
4309.912,1.73523e+06,-9.90000e+01
4312.200,1.72992e+06,-9.90000e+01
4314.488,1.77447e+06,-9.90000e+01
4316.776,1.81170e+06,-9.90000e+01
4319.065,1.85190e+06,-9.90000e+01
4321.353,1.87239e+06,-9.90000e+01
4323.641,1.83038e+06,-9.90000e+01
4325.929,1.78050e+06,-9.90000e+01
4328.217,1.79593e+06,-9.90000e+01
4330.505,1.85392e+06,-9.90000e+01
4332.793,1.86731e+06,-9.90000e+01
4335.081,1.92462e+06,-9.90000e+01
4337.369,1.92274e+06,-9.90000e+01
4339.657,1.79090e+06,-9.90000e+01
4341.945,1.88208e+06,-9.90000e+01
4344.234,1.91577e+06,-9.90000e+01
4346.522,1.85597e+06,-9.90000e+01
4348.810,1.80255e+06,-9.90000e+01
4351.098,1.81309e+06,-9.90000e+01
4353.386,1.84943e+06,-9.90000e+01
4355.674,1.83239e+06,-9.90000e+01
4357.962,1.90432e+06,-9.90000e+01
4360.250,1.81371e+06,-9.90000e+01
4362.538,1.87862e+06,-9.90000e+01
4364.826,1.76564e+06,-9.90000e+01
4367.114,1.89490e+06,-9.90000e+01
4369.403,1.88546e+06,-9.90000e+01
4371.691,1.86301e+06,-9.90000e+01
4373.979,1.83878e+06,-9.90000e+01
4376.267,1.85015e+06,-9.90000e+01
4378.555,1.87407e+06,-9.90000e+01
4380.843,1.83310e+06,-9.90000e+01
4383.131,1.82157e+06,-9.90000e+01
4385.419,1.82821e+06,-9.90000e+01
4387.707,1.85455e+06,-9.90000e+01
4389.995,1.84874e+06,-9.90000e+01
4392.283,1.89320e+06,-9.90000e+01
4394.572,1.87909e+06,-9.90000e+01
4396.860,1.77403e+06,-9.90000e+01
4399.148,1.78360e+06,-9.90000e+01
4401.436,1.81039e+06,-9.90000e+01
4403.724,1.79473e+06,-9.90000e+01
4406.012,1.74586e+06,-9.90000e+01
4408.300,1.74998e+06,-9.90000e+01
4410.588,1.70762e+06,-9.90000e+01
4412.876,1.69938e+06,-9.90000e+01
4415.164,1.65202e+06,-9.90000e+01
4417.452,1.69464e+06,-9.90000e+01
4419.741,1.71179e+06,-9.90000e+01
4422.029,1.66736e+06,-9.90000e+01
4424.317,1.66131e+06,-9.90000e+01
4426.605,1.58691e+06,-9.90000e+01
4428.893,1.61044e+06,-9.90000e+01
4431.181,1.54255e+06,-9.90000e+01
4433.469,1.61880e+06,-9.90000e+01
4435.757,1.63608e+06,-9.90000e+01
4438.045,1.60802e+06,-9.90000e+01
4440.333,1.65929e+06,-9.90000e+01
4442.621,1.57641e+06,-9.90000e+01
4444.910,1.66969e+06,-9.90000e+01
4447.198,1.68164e+06,-9.90000e+01
4449.486,1.63790e+06,-9.90000e+01
4451.774,1.66846e+06,-9.90000e+01
4454.062,1.63820e+06,-9.90000e+01
4456.350,1.66767e+06,-9.90000e+01
4458.638,1.71897e+06,-9.90000e+01
4460.926,1.68098e+06,-9.90000e+01
4463.214,1.68562e+06,-9.90000e+01
4465.502,1.63134e+06,-9.90000e+01
4467.790,1.56849e+06,-9.90000e+01
4470.079,1.62093e+06,-9.90000e+01
4472.367,1.60018e+06,-9.90000e+01
4474.655,1.59962e+06,-9.90000e+01
4476.943,1.56445e+06,-9.90000e+01
4479.231,1.65537e+06,-9.90000e+01
4481.519,1.62526e+06,-9.90000e+01
4483.807,1.64977e+06,-9.90000e+01
4486.095,1.70625e+06,-9.90000e+01
4488.383,1.73328e+06,-9.90000e+01
4490.671,1.70578e+06,-9.90000e+01
4492.959,1.69008e+06,-9.90000e+01
4495.248,1.76698e+06,-9.90000e+01
4497.536,1.79531e+06,-9.90000e+01
4499.824,1.80742e+06,-9.90000e+01
4502.112,1.87419e+06,-9.90000e+01
4504.400,1.85233e+06,-9.90000e+01
4506.688,1.87725e+06,-9.90000e+01
