# INSTRUMENT_ID: 17
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 202.4266375
# DEC: 47.1933444444444
# OBS_DATE: 2019-03-02 14:19:12+00:00
# REDSHIFT: 0.0015
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 11708
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
3831.601,5.09349e+03,-9.90000e+01
3833.888,6.75081e+03,-9.90000e+01
3836.176,4.37422e+03,-9.90000e+01
3838.464,6.22596e+03,-9.90000e+01
3840.751,7.73457e+03,-9.90000e+01
3843.039,6.61467e+03,-9.90000e+01
3845.327,6.06383e+03,-9.90000e+01
3847.614,6.00754e+03,-9.90000e+01
3849.902,8.79299e+03,-9.90000e+01
3852.190,1.05312e+04,-9.90000e+01
3854.477,8.50176e+03,-9.90000e+01
3856.765,1.03076e+04,-9.90000e+01
3859.053,7.10119e+03,-9.90000e+01
3861.340,8.62047e+03,-9.90000e+01
3863.628,9.78305e+03,-9.90000e+01
3865.916,9.46122e+03,-9.90000e+01
3868.203,9.19431e+03,-9.90000e+01
3870.491,8.86922e+03,-9.90000e+01
3872.779,7.26345e+03,-9.90000e+01
3875.066,4.00987e+03,-9.90000e+01
3877.354,8.08887e+03,-9.90000e+01
3879.642,8.50246e+03,-9.90000e+01
3881.929,7.39102e+03,-9.90000e+01
3884.217,8.02796e+03,-9.90000e+01
3886.504,9.05108e+03,-9.90000e+01
3888.792,9.53850e+03,-9.90000e+01
3891.080,1.15728e+04,-9.90000e+01
3893.367,1.04184e+04,-9.90000e+01
3895.655,8.02010e+03,-9.90000e+01
3897.943,4.89873e+03,-9.90000e+01
3900.230,6.58328e+03,-9.90000e+01
3902.518,7.93617e+03,-9.90000e+01
3904.806,9.77468e+03,-9.90000e+01
3907.093,6.82487e+03,-9.90000e+01
3909.381,7.10259e+03,-9.90000e+01
3911.669,6.94547e+03,-9.90000e+01
3913.956,6.31927e+03,-9.90000e+01
3916.244,6.74314e+03,-9.90000e+01
3918.532,4.99644e+03,-9.90000e+01
3920.819,3.41830e+03,-9.90000e+01
3923.107,7.90040e+03,-9.90000e+01
3925.395,7.61383e+03,-9.90000e+01
3927.682,8.56392e+03,-9.90000e+01
3929.970,5.54359e+03,-9.90000e+01
3932.258,2.28136e+03,-9.90000e+01
3934.545,2.24369e+03,-9.90000e+01
3936.833,2.12514e+03,-9.90000e+01
3939.121,3.08722e+03,-9.90000e+01
3941.408,5.10774e+03,-9.90000e+01
3943.696,5.85032e+03,-9.90000e+01
3945.984,7.14012e+03,-9.90000e+01
3948.271,6.65034e+03,-9.90000e+01
3950.559,7.86421e+03,-9.90000e+01
3952.847,8.22963e+03,-9.90000e+01
3955.134,7.82528e+03,-9.90000e+01
3957.422,8.18238e+03,-9.90000e+01
3959.710,5.67622e+03,-9.90000e+01
3961.997,4.14311e+03,-9.90000e+01
3964.285,5.12875e+03,-9.90000e+01
3966.573,1.61049e+03,-9.90000e+01
3968.860,1.04863e+03,-9.90000e+01
3971.148,4.42788e+03,-9.90000e+01
3973.436,6.33040e+03,-9.90000e+01
3975.723,7.03378e+03,-9.90000e+01
3978.011,7.88328e+03,-9.90000e+01
3980.299,8.63044e+03,-9.90000e+01
3982.586,1.08786e+04,-9.90000e+01
3984.874,7.73386e+03,-9.90000e+01
3987.162,7.68044e+03,-9.90000e+01
3989.449,7.74417e+03,-9.90000e+01
3991.737,9.14146e+03,-9.90000e+01
3994.025,1.02910e+04,-9.90000e+01
3996.312,1.08455e+04,-9.90000e+01
3998.600,9.05095e+03,-9.90000e+01
4000.888,7.87410e+03,-9.90000e+01
4003.175,1.04759e+04,-9.90000e+01
4005.463,1.10665e+04,-9.90000e+01
4007.751,9.18924e+03,-9.90000e+01
4010.038,8.90328e+03,-9.90000e+01
4012.326,9.05356e+03,-9.90000e+01
4014.614,1.02467e+04,-9.90000e+01
4016.901,9.57599e+03,-9.90000e+01
4019.189,8.79281e+03,-9.90000e+01
4021.477,1.06248e+04,-9.90000e+01
4023.764,1.06514e+04,-9.90000e+01
4026.052,7.69601e+03,-9.90000e+01
4028.340,8.63305e+03,-9.90000e+01
4030.627,9.20271e+03,-9.90000e+01
4032.915,6.54811e+03,-9.90000e+01
4035.203,9.16804e+03,-9.90000e+01
4037.490,1.24812e+04,-9.90000e+01
4039.778,1.23302e+04,-9.90000e+01
4042.066,1.29038e+04,-9.90000e+01
4044.353,1.25441e+04,-9.90000e+01
4046.641,9.32876e+03,-9.90000e+01
4048.929,1.15152e+04,-9.90000e+01
4051.216,8.42712e+03,-9.90000e+01
4053.504,1.12682e+04,-9.90000e+01
4055.791,1.20881e+04,-9.90000e+01
4058.079,8.16645e+03,-9.90000e+01
4060.367,9.27503e+03,-9.90000e+01
4062.654,1.16165e+04,-9.90000e+01
4064.942,1.12820e+04,-9.90000e+01
4067.230,1.09762e+04,-9.90000e+01
4069.517,1.04007e+04,-9.90000e+01
4071.805,1.01093e+04,-9.90000e+01
4074.093,1.13232e+04,-9.90000e+01
4076.380,9.11489e+03,-9.90000e+01
4078.668,9.57537e+03,-9.90000e+01
4080.956,8.84283e+03,-9.90000e+01
4083.243,9.95256e+03,-9.90000e+01
4085.531,1.07174e+04,-9.90000e+01
4087.819,1.12522e+04,-9.90000e+01
4090.106,1.21168e+04,-9.90000e+01
4092.394,1.19959e+04,-9.90000e+01
4094.682,1.33153e+04,-9.90000e+01
4096.969,1.19831e+04,-9.90000e+01
4099.257,1.25581e+04,-9.90000e+01
4101.545,1.39784e+04,-9.90000e+01
4103.832,1.11691e+04,-9.90000e+01
4106.120,1.30157e+04,-9.90000e+01
4108.408,1.21874e+04,-9.90000e+01
4110.695,1.15509e+04,-9.90000e+01
4112.983,1.19097e+04,-9.90000e+01
4115.271,1.06424e+04,-9.90000e+01
4117.558,1.16606e+04,-9.90000e+01
4119.846,1.27426e+04,-9.90000e+01
4122.134,1.11649e+04,-9.90000e+01
4124.421,9.01641e+03,-9.90000e+01
4126.709,1.09864e+04,-9.90000e+01
4128.997,1.08082e+04,-9.90000e+01
4131.284,1.07584e+04,-9.90000e+01
4133.572,1.31838e+04,-9.90000e+01
4135.860,1.45612e+04,-9.90000e+01
4138.147,1.24232e+04,-9.90000e+01
