# INSTRUMENT_ID: 33
# OBS_GROUP_ID: 84
# UNIT_ID: None
# RA: 191.28389119875
# DEC: -0.459091560522426
# OBS_DATE: 2019-12-29 07:47:05+00:00
# REDSHIFT: 0.005
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 29079
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
5266.319,1.32252e-15,-9.90000e+01
5271.837,1.31994e-15,-9.90000e+01
5277.355,1.33216e-15,-9.90000e+01
5282.873,1.36917e-15,-9.90000e+01
5288.391,1.38504e-15,-9.90000e+01
5293.909,1.42394e-15,-9.90000e+01
5299.426,1.44122e-15,-9.90000e+01
5304.944,1.44374e-15,-9.90000e+01
5310.462,1.43094e-15,-9.90000e+01
5315.980,1.37404e-15,-9.90000e+01
5321.498,1.37634e-15,-9.90000e+01
5327.016,1.46935e-15,-9.90000e+01
5332.534,1.43146e-15,-9.90000e+01
5338.052,1.44215e-15,-9.90000e+01
5343.570,1.44949e-15,-9.90000e+01
5349.088,1.44803e-15,-9.90000e+01
5354.606,1.41421e-15,-9.90000e+01
5360.124,1.36969e-15,-9.90000e+01
5365.642,1.37776e-15,-9.90000e+01
5371.160,1.37094e-15,-9.90000e+01
5376.677,1.38645e-15,-9.90000e+01
5382.195,1.37644e-15,-9.90000e+01
5387.713,1.37077e-15,-9.90000e+01
5393.231,1.33448e-15,-9.90000e+01
5398.749,1.29712e-15,-9.90000e+01
5404.267,1.32147e-15,-9.90000e+01
5409.785,1.34520e-15,-9.90000e+01
5415.303,1.35635e-15,-9.90000e+01
5420.821,1.35363e-15,-9.90000e+01
5426.339,1.37741e-15,-9.90000e+01
5431.857,1.36791e-15,-9.90000e+01
5437.375,1.33889e-15,-9.90000e+01
5442.893,1.36450e-15,-9.90000e+01
5448.411,1.33072e-15,-9.90000e+01
5453.928,1.33338e-15,-9.90000e+01
5459.446,1.33262e-15,-9.90000e+01
5464.964,1.31493e-15,-9.90000e+01
5470.482,1.33280e-15,-9.90000e+01
5476.000,1.30658e-15,-9.90000e+01
5481.518,1.40502e-15,-9.90000e+01
5487.036,1.30167e-15,-9.90000e+01
5492.554,1.33433e-15,-9.90000e+01
5498.072,1.28870e-15,-9.90000e+01
5503.590,1.27099e-15,-9.90000e+01
5509.108,1.33588e-15,-9.90000e+01
5514.626,1.29143e-15,-9.90000e+01
5520.144,1.27061e-15,-9.90000e+01
5525.662,1.29359e-15,-9.90000e+01
5531.179,1.27386e-15,-9.90000e+01
5536.697,1.25101e-15,-9.90000e+01
5542.215,1.23632e-15,-9.90000e+01
5547.733,1.27485e-15,-9.90000e+01
5553.251,1.26399e-15,-9.90000e+01
5558.769,1.22889e-15,-9.90000e+01
5564.287,1.19605e-15,-9.90000e+01
5569.805,1.23183e-15,-9.90000e+01
5575.323,1.16184e-15,-9.90000e+01
5580.841,1.23764e-15,-9.90000e+01
5586.359,1.14756e-15,-9.90000e+01
5591.877,1.12860e-15,-9.90000e+01
5597.395,1.11136e-15,-9.90000e+01
5602.913,1.06849e-15,-9.90000e+01
5608.430,1.09631e-15,-9.90000e+01
5613.948,1.15877e-15,-9.90000e+01
5619.466,1.16133e-15,-9.90000e+01
5624.984,1.13053e-15,-9.90000e+01
5630.502,1.08858e-15,-9.90000e+01
5636.020,1.08627e-15,-9.90000e+01
5641.538,1.10969e-15,-9.90000e+01
5647.056,1.05894e-15,-9.90000e+01
5652.574,1.08384e-15,-9.90000e+01
5658.092,1.12661e-15,-9.90000e+01
5663.610,1.09278e-15,-9.90000e+01
5669.128,1.11457e-15,-9.90000e+01
5674.646,1.07427e-15,-9.90000e+01
5680.164,1.10058e-15,-9.90000e+01
5685.681,1.05385e-15,-9.90000e+01
5691.199,1.02259e-15,-9.90000e+01
5696.717,1.06023e-15,-9.90000e+01
5702.235,1.03989e-15,-9.90000e+01
5707.753,1.05309e-15,-9.90000e+01
5713.271,1.03110e-15,-9.90000e+01
5718.789,9.96912e-16,-9.90000e+01
5724.307,1.06977e-15,-9.90000e+01
5729.825,1.08314e-15,-9.90000e+01
5735.343,1.05816e-15,-9.90000e+01
5740.861,9.83866e-16,-9.90000e+01
5746.379,1.02924e-15,-9.90000e+01
5751.897,1.00857e-15,-9.90000e+01
5757.415,1.02801e-15,-9.90000e+01
5762.932,1.04207e-15,-9.90000e+01
5768.450,1.09522e-15,-9.90000e+01
5773.968,1.09696e-15,-9.90000e+01
5779.486,1.11912e-15,-9.90000e+01
5785.004,1.17394e-15,-9.90000e+01
5790.522,1.19722e-15,-9.90000e+01
5796.040,1.24520e-15,-9.90000e+01
5801.558,1.26736e-15,-9.90000e+01
5807.076,1.29658e-15,-9.90000e+01
5812.594,1.28460e-15,-9.90000e+01
5818.112,1.33234e-15,-9.90000e+01
5823.630,1.36415e-15,-9.90000e+01
5829.148,1.37134e-15,-9.90000e+01
5834.666,1.43203e-15,-9.90000e+01
5840.183,1.49478e-15,-9.90000e+01
5845.701,1.50434e-15,-9.90000e+01
5851.219,1.48555e-15,-9.90000e+01
5856.737,1.53197e-15,-9.90000e+01
5862.255,1.48924e-15,-9.90000e+01
5867.773,1.48983e-15,-9.90000e+01
5873.291,1.53276e-15,-9.90000e+01
5878.809,1.54187e-15,-9.90000e+01
5884.327,1.46608e-15,-9.90000e+01
5889.845,1.46488e-15,-9.90000e+01
5895.363,1.45952e-15,-9.90000e+01
5900.881,1.45778e-15,-9.90000e+01
5906.399,1.48709e-15,-9.90000e+01
5911.917,1.44898e-15,-9.90000e+01
5917.434,1.35395e-15,-9.90000e+01
5922.952,1.29813e-15,-9.90000e+01
5928.470,1.31556e-15,-9.90000e+01
5933.988,1.40708e-15,-9.90000e+01
5939.506,1.43536e-15,-9.90000e+01
5945.024,1.46926e-15,-9.90000e+01
5950.542,1.52507e-15,-9.90000e+01
5956.060,1.48532e-15,-9.90000e+01
5961.578,1.43248e-15,-9.90000e+01
5967.096,1.39198e-15,-9.90000e+01
5972.614,1.37847e-15,-9.90000e+01
5978.132,1.43366e-15,-9.90000e+01
5983.650,1.46945e-15,-9.90000e+01
5989.168,1.40768e-15,-9.90000e+01
5994.685,1.38570e-15,-9.90000e+01
6000.203,1.37475e-15,-9.90000e+01
6005.721,1.37090e-15,-9.90000e+01
6011.239,1.34205e-15,-9.90000e+01
6016.757,1.32651e-15,-9.90000e+01
6022.275,1.35726e-15,-9.90000e+01
6027.793,1.32811e-15,-9.90000e+01
6033.311,1.29152e-15,-9.90000e+01
6038.829,1.28381e-15,-9.90000e+01
6044.347,1.26742e-15,-9.90000e+01
6049.865,1.25612e-15,-9.90000e+01
6055.383,1.26502e-15,-9.90000e+01
6060.901,1.28829e-15,-9.90000e+01
6066.419,1.28021e-15,-9.90000e+01
6071.936,1.28561e-15,-9.90000e+01
6077.454,1.28522e-15,-9.90000e+01
6082.972,1.28236e-15,-9.90000e+01
6088.490,1.29587e-15,-9.90000e+01
6094.008,1.22363e-15,-9.90000e+01
6099.526,1.26322e-15,-9.90000e+01
6105.044,1.24194e-15,-9.90000e+01
6110.562,1.27605e-15,-9.90000e+01
6116.080,1.25601e-15,-9.90000e+01
6121.598,1.28330e-15,-9.90000e+01
6127.116,1.26075e-15,-9.90000e+01
6132.634,1.24207e-15,-9.90000e+01
6138.152,1.27414e-15,-9.90000e+01
6143.670,1.22676e-15,-9.90000e+01
6149.187,1.23761e-15,-9.90000e+01
6154.705,1.16742e-15,-9.90000e+01
6160.223,1.16195e-15,-9.90000e+01
6165.741,1.13039e-15,-9.90000e+01
6171.259,1.11038e-15,-9.90000e+01
6176.777,1.09917e-15,-9.90000e+01
6182.295,1.08182e-15,-9.90000e+01
6187.813,1.02014e-15,-9.90000e+01
6193.331,9.52360e-16,-9.90000e+01
6198.849,9.82175e-16,-9.90000e+01
6204.367,9.08779e-16,-9.90000e+01
6209.885,9.12250e-16,-9.90000e+01
