# INSTRUMENT_ID: 1
# OBS_GROUP_ID: 55
# UNIT_ID: None
# RA: 357.7712083333333
# DEC: 20.152527777777777
# OBS_DATE: 2022-06-24 10:29:22.320000+00:00
# REDSHIFT: 0.014046
# REDSHIFT_ERR: None
# REDSHIFT_QUALITY: None
# SPEC_PLOT_FILE: None
# SPEC_DATA_FILE: None
# SPECTRUM_NOTES: None
# REFERENCE: None
# TRANSIENT_ID: 110510
# FOLLOWUP_ID: None
# SPEC_PHASE: None
# RLAP: None
# SNID_PLOT_FILE: None

wavelength,flux,fluxerr
4522.094,1.09559e+00,3.03623e-02
4524.628,1.04075e+00,2.79630e-02
4527.161,1.08682e+00,2.71712e-02
4529.695,1.10057e+00,2.76510e-02
4532.229,1.06684e+00,2.89234e-02
4534.763,1.09419e+00,2.99984e-02
4537.296,1.07852e+00,2.86523e-02
4539.830,1.03869e+00,2.67760e-02
4542.364,1.06914e+00,2.67900e-02
4544.897,1.07073e+00,2.80471e-02
4547.431,1.05332e+00,2.93046e-02
4549.965,1.11206e+00,2.87851e-02
4552.499,1.05727e+00,2.63818e-02
4555.032,1.06861e+00,2.60893e-02
4557.566,1.10011e+00,2.68753e-02
4560.100,1.11938e+00,2.90787e-02
4562.634,1.08458e+00,2.86417e-02
4565.167,1.08639e+00,2.65752e-02
4567.701,1.05446e+00,2.52384e-02
4570.235,1.09083e+00,2.59214e-02
4572.769,1.08452e+00,2.74762e-02
4575.302,1.04790e+00,2.77489e-02
4577.836,1.04673e+00,2.62223e-02
4580.370,1.08016e+00,2.51254e-02
4582.903,1.10917e+00,2.52531e-02
4585.437,1.07337e+00,2.62379e-02
4587.971,1.06671e+00,2.72585e-02
4590.505,1.08484e+00,2.64554e-02
4593.038,1.05800e+00,2.46017e-02
4595.572,1.09895e+00,2.46256e-02
4598.106,1.10069e+00,2.55040e-02
4600.640,1.11633e+00,2.72138e-02
4603.173,1.09952e+00,2.68371e-02
4605.707,1.08080e+00,2.48999e-02
4608.241,1.07166e+00,2.42238e-02
4610.775,1.09001e+00,2.47760e-02
4613.308,1.05955e+00,2.62759e-02
4615.842,1.05405e+00,2.64505e-02
4618.376,1.08351e+00,2.49656e-02
4620.909,1.07932e+00,2.38740e-02
4623.443,1.06390e+00,2.40659e-02
4625.977,1.06258e+00,2.53360e-02
4628.511,1.10158e+00,2.64111e-02
4631.044,1.08929e+00,2.52075e-02
4633.578,1.12711e+00,2.40032e-02
4636.112,1.11576e+00,2.37771e-02
4638.646,1.11150e+00,2.48519e-02
4641.179,1.11287e+00,2.62793e-02
4643.713,1.08131e+00,2.53624e-02
4646.247,1.11628e+00,2.40016e-02
4648.780,1.12953e+00,2.35422e-02
4651.314,1.09503e+00,2.40123e-02
4653.848,1.14719e+00,2.63492e-02
4656.382,1.13637e+00,2.61677e-02
4658.915,1.13065e+00,2.41655e-02
4661.449,1.15377e+00,2.36220e-02
4663.983,1.19585e+00,2.43275e-02
4666.517,1.23754e+00,2.60382e-02
4669.050,1.19825e+00,2.63327e-02
4671.584,1.20261e+00,2.50254e-02
4674.118,1.17744e+00,2.37111e-02
4676.652,1.23230e+00,2.40020e-02
4679.185,1.27609e+00,2.55266e-02
4681.719,1.29519e+00,2.66895e-02
4684.253,1.30136e+00,2.57875e-02
4686.786,1.33481e+00,2.45022e-02
4689.320,1.37272e+00,2.43620e-02
4691.854,1.41168e+00,2.55246e-02
4694.388,1.44500e+00,2.74517e-02
4696.921,1.38345e+00,2.68746e-02
4699.455,1.43344e+00,2.51465e-02
4701.989,1.38106e+00,2.40748e-02
4704.523,1.32874e+00,2.43354e-02
4707.056,1.32587e+00,2.61027e-02
4709.590,1.32953e+00,2.63395e-02
4712.124,1.33895e+00,2.48161e-02
4714.658,1.38674e+00,2.41436e-02
4717.191,1.31126e+00,2.37862e-02
4719.725,1.31083e+00,2.51026e-02
4722.259,1.33207e+00,2.61108e-02
4724.792,1.28419e+00,2.47577e-02
4727.326,1.29348e+00,2.35144e-02
4729.860,1.26284e+00,2.31452e-02
4732.394,1.27747e+00,2.42910e-02
4734.927,1.28686e+00,2.57775e-02
4737.461,1.28630e+00,2.53271e-02
4739.995,1.26906e+00,2.37856e-02
4742.529,1.25180e+00,2.30290e-02
4745.062,1.27971e+00,2.39758e-02
4747.596,1.22614e+00,2.51657e-02
4750.130,1.22705e+00,2.51013e-02
4752.664,1.19052e+00,2.30296e-02
4755.197,1.17471e+00,2.21405e-02
4757.731,1.13795e+00,2.21665e-02
4760.265,1.13188e+00,2.36025e-02
4762.798,1.14909e+00,2.41264e-02
4765.332,1.12459e+00,2.27060e-02
4767.866,1.11542e+00,2.15846e-02
4770.400,1.08923e+00,2.14319e-02
4772.933,1.08539e+00,2.25876e-02
4775.467,1.06514e+00,2.34929e-02
4778.001,1.02990e+00,2.26007e-02
4780.535,1.03875e+00,2.12349e-02
4783.068,1.05043e+00,2.10515e-02
4785.602,9.93058e-01,2.13501e-02
4788.136,1.02783e+00,2.30411e-02
4790.669,1.04299e+00,2.30060e-02
4793.203,9.88811e-01,2.09510e-02
4795.737,9.68941e-01,2.01176e-02
4798.271,9.62043e-01,2.07057e-02
4800.804,9.60304e-01,2.20834e-02
4803.338,9.77696e-01,2.24864e-02
4805.872,9.43003e-01,2.08745e-02
4808.406,9.43875e-01,1.99931e-02
4810.939,9.42416e-01,2.01323e-02
4813.473,9.68538e-01,2.14093e-02
4816.007,9.58586e-01,2.20419e-02
4818.541,9.40076e-01,2.10211e-02
4821.074,9.20892e-01,1.99509e-02
4823.608,8.77190e-01,1.93586e-02
4826.142,9.16111e-01,2.06448e-02
4828.675,8.96162e-01,2.17122e-02
4831.209,9.11006e-01,2.12754e-02
4833.743,8.91722e-01,1.98212e-02
4836.277,9.25604e-01,1.96583e-02
4838.810,9.06370e-01,2.01303e-02
4841.344,8.79215e-01,2.15949e-02
4843.878,9.01515e-01,2.18065e-02
4846.412,9.09422e-01,2.02526e-02
4848.945,9.23497e-01,1.95906e-02
4851.479,9.06145e-01,1.99118e-02
4854.013,8.70578e-01,2.08065e-02
4856.547,9.41594e-01,2.18285e-02
4859.080,9.17144e-01,2.04651e-02
4861.614,8.90970e-01,1.93993e-02
4864.148,8.78844e-01,1.93622e-02
4866.681,8.63945e-01,2.03476e-02
4869.215,8.55198e-01,2.12256e-02
4871.749,9.17497e-01,2.10426e-02
4874.283,9.16541e-01,1.98998e-02
4876.816,8.85694e-01,1.92919e-02
4879.350,9.27808e-01,2.05844e-02
4881.884,9.12726e-01,2.17810e-02
4884.418,9.22500e-01,2.17010e-02
4886.951,8.81990e-01,1.97372e-02
4889.485,9.19033e-01,1.95417e-02
4892.019,9.38149e-01,2.00785e-02
4894.552,9.17512e-01,2.14102e-02
4897.086,9.14852e-01,2.16149e-02
4899.620,9.28041e-01,2.04866e-02
4902.154,9.71092e-01,1.97367e-02
4904.687,9.55725e-01,1.98826e-02
4907.221,9.64086e-01,2.10635e-02
4909.755,9.86548e-01,2.18803e-02
4912.289,1.01221e+00,2.12209e-02
4914.822,1.00146e+00,2.00177e-02
4917.356,1.03086e+00,2.00568e-02
4919.890,1.03130e+00,2.09465e-02
4922.424,1.04503e+00,2.21264e-02
4924.957,1.12557e+00,2.24672e-02
4927.491,1.11458e+00,2.10939e-02
4930.025,1.03585e+00,2.02859e-02
4932.558,9.45436e-01,2.01016e-02
4935.092,9.60646e-01,2.15525e-02
4937.626,9.29508e-01,2.13412e-02
4940.160,9.19438e-01,1.98180e-02
4942.693,9.30997e-01,1.91607e-02
4945.227,8.95430e-01,1.91269e-02
4947.761,9.03741e-01,2.05327e-02
4950.295,8.79218e-01,2.08018e-02
4952.828,8.74906e-01,1.97050e-02
4955.362,9.06356e-01,1.90573e-02
4957.896,8.96622e-01,1.89258e-02
4960.430,8.59143e-01,1.96694e-02
4962.963,8.70319e-01,2.07869e-02
4965.497,8.43851e-01,1.99418e-02
4968.031,8.74561e-01,1.91610e-02
4970.564,8.37224e-01,1.86071e-02
4973.098,8.80320e-01,1.97087e-02
4975.632,8.66592e-01,2.10654e-02
4978.166,8.08690e-01,2.07641e-02
4980.699,8.52904e-01,1.96437e-02
4983.233,8.26291e-01,1.87907e-02
4985.767,8.47549e-01,1.95801e-02
4988.301,8.32147e-01,2.07604e-02
4990.834,8.09864e-01,2.06690e-02
4993.368,8.08625e-01,1.93128e-02
4995.902,7.86417e-01,1.82007e-02
4998.435,7.88127e-01,1.83911e-02
5000.969,8.02330e-01,1.96438e-02
5003.503,8.12107e-01,2.02286e-02
5006.037,7.87444e-01,1.93005e-02
5008.570,7.69267e-01,1.80894e-02
5011.104,7.48032e-01,1.78654e-02
5013.638,7.78062e-01,1.88697e-02
5016.172,8.01739e-01,2.02345e-02
