Frequency (GHz)      Flux (Jy)
     42.8266352     -0.1165305
     42.8268852      0.0983674
     42.8271352     -0.1048975
     42.8273852      0.1049755
     42.8276352     -0.1046925
     42.8278852      0.1043855
     42.8281352     -0.1077093
     42.8283852      0.0859156
     42.8286352     -0.0739846
     42.8288852      0.0888105
     42.8291352     -0.0743776
     42.8293852      0.0727021
     42.8296352     -0.0745530
     42.8298852      0.0842382
     42.8301352     -0.0343350
     42.8303852      0.0560341
     42.8306352     -0.0638699
     42.8308852      0.0666493
     42.8311352     -0.0325570
     42.8313852      0.0615781
     42.8316352     -0.0753280
     42.8318852      0.0709158
     42.8321352     -0.0347900
     42.8323852      0.0560600
     42.8326352     -0.0652877
     42.8328852      0.0442913
     42.8331352     -0.0158734
     42.8333852      0.0791602
     42.8336352     -0.0944376
     42.8338852      0.0910789
     42.8341352     -0.0523178
     42.8343852      0.0351484
     42.8346352     -0.0162520
     42.8348852      0.0553860
     42.8351352     -0.0732982
     42.8353852      0.0402298
     42.8356352     -0.0575501
     42.8358852      0.0524768
     42.8361352     -0.0460317
     42.8363852      0.0196101
     42.8366352     -0.0368446
     42.8368852      0.0388578
     42.8371352     -0.0337268
     42.8373852      0.0452391
     42.8376352     -0.0382286
     42.8378852      0.0793250
     42.8381352      0.0171658
     42.8383852      0.0229410
     42.8386352     -0.0477584
     42.8388852      0.0195932
     42.8391352     -0.0363451
     42.8393852      0.0174938
     42.8396352     -0.0495619
     42.8398852      0.0178999
     42.8401352     -0.0470222
     42.8403852      0.0360065
     42.8406352     -0.0295125
     42.8408852      0.0275919
     42.8411352     -0.0269367
     42.8413852      0.0473603
     42.8416352     -0.0925376
     42.8418852      0.0515619
     42.8421352     -0.0460448
     42.8423852     -0.0009977
     42.8426352     -0.0273245
     42.8428852      0.0059537
     42.8431352     -0.0345604
     42.8433852      0.0178900
     42.8436352     -0.0076768
     42.8438852      0.0465971
     42.8441352      0.0077775
     42.8443852     -0.0249274
     42.8446352     -0.0246758
     42.8448852     -0.0204054
     42.8451352     -0.0118436
     42.8453852      0.0118981
     42.8456352      0.0123560
     42.8458852      0.0142930
     42.8461352     -0.0194859
     42.8463852      0.0256017
     42.8466352     -0.0311054
     42.8468852      0.0150739
     42.8471352     -0.0323558
     42.8473852     -0.0072915
     42.8476352      0.0321377
     42.8478852     -0.0226669
     42.8481352     -0.0006593
     42.8483852      0.0110356
     42.8486352      0.0161359
     42.8488852      0.0128527
     42.8491352     -0.0159810
     42.8493852      0.0220548
     42.8496352     -0.0191316
     42.8498852     -0.0023919
     42.8501352      0.0081983
     42.8503852      0.0131554
     42.8506352     -0.0423831
     42.8508852      0.0159077
     42.8511352      0.0010598
     42.8513852      0.0307352
     42.8516352     -0.0118458
     42.8518852      0.0216385
     42.8521352     -0.0003088
     42.8523852      0.0043636
     42.8526352      0.0034396
     42.8528852     -0.0059108
     42.8531352     -0.0158369
     42.8533852     -0.0053269
     42.8536352      0.0093344
     42.8538852      0.0019333
     42.8541352      0.0336966
     42.8543852     -0.0187491
     42.8546352     -0.0129090
     42.8548852      0.0265125
     42.8551352      0.0034423
     42.8553852      0.0164995
     42.8556352     -0.0133334
     42.8558852     -0.0022876
     42.8561352     -0.0284710
     42.8563852      0.0168988
     42.8566352     -0.0200023
     42.8568852     -0.0021874
     42.8571352      0.0070380
     42.8573852      0.0246236
     42.8576352     -0.0114907
     42.8578852      0.0313858
     42.8581352     -0.0114836
     42.8583852      0.0150868
     42.8586352     -0.0196945
     42.8588852      0.0308707
     42.8591352     -0.0289275
     42.8593852     -0.0096378
     42.8596352      0.0270268
     42.8598852      0.0397933
     42.8601352     -0.0057779
     42.8603852      0.0159520
     42.8606352      0.0048993
     42.8608852      0.0207709
     42.8611352     -0.0134585
     42.8613852      0.0066227
     42.8616352     -0.0078103
     42.8618852      0.0125152
     42.8621352     -0.0216603
     42.8623852      0.0354394
     42.8626352     -0.0045079
     42.8628852      0.0109248
     42.8631352     -0.0213685
     42.8633852      0.0053090
     42.8636352     -0.0127107
     42.8638852     -0.0324719
     42.8641352      0.0034869
     42.8643852      0.0033807
     42.8646352      0.0258772
     42.8648852      0.0488914
     42.8651352      0.0139786
     42.8653852     -0.0253572
     42.8656352      0.0271623
     42.8658852      0.0167107
     42.8661352      0.0161884
     42.8663852      0.0169761
     42.8666352      0.0204934
     42.8668852      0.0199979
     42.8671352      0.0151926
     42.8673852     -0.0185025
     42.8676352     -0.0107312
     42.8678852      0.0266075
     42.8681352      0.0074338
     42.8683852      0.0047455
     42.8686352      0.0087135
     42.8688852     -0.0150276
     42.8691352     -0.0094290
     42.8693852      0.0007619
     42.8696352     -0.0214475
     42.8698852      0.0149878
     42.8701352     -0.0071093
     42.8703852     -0.0036980
     42.8706352      0.0182872
     42.8708852     -0.0395734
     42.8711352     -0.0064922
     42.8713852     -0.0135245
     42.8716352     -0.0099796
     42.8718852      0.0068968
     42.8721352      0.0122213
     42.8723852     -0.0137950
     42.8726352      0.0033763
     42.8728852      0.0015671
     42.8731352     -0.0094651
     42.8733852     -0.0158983
     42.8736352     -0.0155345
     42.8738852      0.0041476
     42.8741352     -0.0077401
     42.8743852     -0.0109348
     42.8746352     -0.0189663
     42.8748852     -0.0236309
     42.8751352      0.0122545
     42.8753852      0.0018551
     42.8756352      0.0250267
     42.8758852      0.0173295
     42.8761352     -0.0045827
     42.8763852     -0.0048778
     42.8766352      0.0043618
     42.8768852     -0.0078035
     42.8771352      0.0183822
     42.8773852      0.0049185
     42.8776352     -0.0211992
     42.8778852     -0.0039205
     42.8781352     -0.0189813
     42.8783852     -0.0024596
     42.8786352     -0.0194159
     42.8788852      0.0089133
     42.8791352      0.0135204
     42.8793852     -0.0266998
     42.8796352      0.0302505
     42.8798852      0.0242709
     42.8801352     -0.0138370
     42.8803852      0.0259924
     42.8806352     -0.0088106
     42.8808852     -0.0189829
     42.8811352      0.0361693
     42.8813852      0.0020552
     42.8816352      0.1714615
     42.8818852      0.0323962
     42.8821352      0.0105783
     42.8823852      0.0201004
     42.8826352     -0.0081626
     42.8828852     -0.0081881
     42.8831352     -0.0076085
     42.8833852      0.0081263
     42.8836352      0.0062657
     42.8838852      0.0049358
     42.8841352      0.0088205
     42.8843852     -0.0183569
     42.8846352      0.0505673
     42.8848852      0.0123814
     42.8851352      0.0110340
     42.8853852      0.0296967
     42.8856352      0.0014373
     42.8858852     -0.0278427
     42.8861352      0.0124828
     42.8863852      0.0095143
     42.8866352      0.0040156
     42.8868852     -0.0257162
     42.8871352     -0.0090752
     42.8873852      0.0198401
     42.8876352     -0.0131317
     42.8878852      0.0098311
     42.8881352     -0.0173791
     42.8883852      0.0171466
     42.8886352     -0.0201877
     42.8888852      0.0187588
     42.8891352     -0.0134577
     42.8893852     -0.0035128
     42.8896352      0.0096484
     42.8898852     -0.0095752
     42.8901352     -0.0232405
     42.8903852      0.0295445
     42.8906352     -0.0207076
     42.8908852     -0.0177570
     42.8911352      0.0395834
     42.8913852     -0.0142277
     42.8916352      0.0019686
     42.8918852      0.0103595
     42.8921352     -0.0164462
     42.8923852     -0.0041212
     42.8926352      0.0088830
     42.8928852      0.0118576
     42.8931352     -0.0075561
     42.8933852     -0.0278343
     42.8936352     -0.0298814
     42.8938852     -0.0050086
     42.8941352     -0.0348600
     42.8943852      0.0113896
     42.8946352     -0.0038989
     42.8948852      0.0217463
     42.8951352     -0.0139428
     42.8953852      0.0026202
     42.8956352      0.0094976
     42.8958852      0.0042501
     42.8961352     -0.0206841
     42.8963852      0.0123602
     42.8966352      0.0098610
     42.8968852      0.0118989
     42.8971352     -0.0104299
     42.8973852      0.0175548
     42.8976352      0.0455384
     42.8978852      0.0062070
     42.8981352      0.0136313
     42.8983852      0.0195459
     42.8986352     -0.0085750
     42.8988852      0.0071646
     42.8991352      0.0003220
     42.8993852      0.0000641
     42.8996352     -0.0029815
     42.8998852     -0.0196556
     42.9001352      0.0099118
     42.9003852     -0.0069635
     42.9006352     -0.0169272
     42.9008852      0.0075771
     42.9011352      0.0072566
     42.9013852      0.0083812
     42.9016352      0.0188532
     42.9018852      0.0044570
     42.9021352     -0.0220028
     42.9023852     -0.0242760
     42.9026352     -0.0203354
     42.9028852      0.0163974
     42.9031352     -0.0201973
     42.9033852      0.0094998
     42.9036352     -0.0430988
     42.9038852     -0.0073134
     42.9041352      0.0144617
     42.9043852      0.0007271
     42.9046352     -0.0068109
     42.9048852      0.0057288
     42.9051352     -0.0072004
     42.9053852      0.0018627
     42.9056352     -0.0148378
     42.9058852      0.0140814
     42.9061352      0.0067768
     42.9063852     -0.0046073
     42.9066352     -0.0147696
     42.9068852      0.0145478
     42.9071352     -0.0099799
     42.9073852      0.0140081
     42.9076352     -0.0122303
     42.9078852     -0.0115592
     42.9081352     -0.0080743
     42.9083852      0.0033678
     42.9086352     -0.0090338
     42.9088852     -0.0055939
     42.9091352      0.0136753
     42.9093852     -0.0024056
     42.9096352      0.0101348
     42.9098852      0.0062498
     42.9101352     -0.0134582
     42.9103852      0.0036534
     42.9106352      0.0210236
     42.9108852      0.0152601
     42.9111352     -0.0092298
     42.9113852     -0.0231246
     42.9116352     -0.0178532
     42.9118852      0.0182514
     42.9121352      0.0382144
     42.9123852      0.0117438
     42.9126352     -0.0126046
     42.9128852      0.0032382
     42.9131352      0.0200015
     42.9133852      0.0277009
     42.9136352      0.0213725
     42.9138852     -0.0227937
     42.9141352     -0.0081067
     42.9143852     -0.0116667
     42.9146352     -0.0235626
     42.9148852     -0.0127321
     42.9151352     -0.0035895
     42.9153852     -0.0029225
     42.9156352      0.0040960
     42.9158852     -0.0045206
     42.9161352      0.0215922
     42.9163852     -0.0156843
     42.9166352     -0.0045337
     42.9168852     -0.0053913
     42.9171352     -0.0087177
     42.9173852      0.0057454
     42.9176352     -0.0219692
     42.9178852     -0.0047277
     42.9181352      0.0184592
     42.9183852     -0.0105569
     42.9186352     -0.0363272
     42.9188852      0.0296159
     42.9191352     -0.0062815
     42.9193852     -0.0061746
     42.9196352      0.0091420
     42.9198852     -0.0121547
     42.9201352     -0.0352948
     42.9203852     -0.0127976
     42.9206352     -0.0352598
     42.9208852     -0.0175900
     42.9211352      0.0424454
     42.9213852     -0.0039185
     42.9216352      0.0117536
     42.9218852     -0.0077934
     42.9221352     -0.0143198
     42.9223852      0.0005440
     42.9226352      0.0054696
     42.9228852     -0.0037734
     42.9231352      0.0097233
     42.9233852     -0.0115839
     42.9236352      0.0272036
     42.9238852      0.0004819
     42.9241352      0.0076721
     42.9243852     -0.0324452
     42.9246352      0.0305159
     42.9248852     -0.0218018
     42.9251352      0.0176245
     42.9253852     -0.0138300
     42.9256352     -0.0080518
     42.9258852      0.0133953
     42.9261352      0.0188486
     42.9263852      0.0060843
     42.9266352     -0.0060892
     42.9268852      0.0032792
     42.9271352     -0.0225614
     42.9273852     -0.0130656
     42.9276352     -0.0143961
     42.9278852     -0.0100754
     42.9281352     -0.0015465
     42.9283852      0.0000785
     42.9286352     -0.0053969
     42.9288852      0.0310011
     42.9291352     -0.0202484
     42.9293852      0.0150572
     42.9296352     -0.0121516
     42.9298852      0.0174277
     42.9301352     -0.0026149
     42.9303852      0.0189068
     42.9306352      0.0018282
     42.9308852      0.0194828
     42.9311352      0.0043384
     42.9313852     -0.0084835
     42.9316352     -0.0013897
     42.9318852     -0.0274514
     42.9321352      0.0243602
     42.9323852      0.0401898
     42.9326352     -0.0079530
     42.9328852      0.0115722
     42.9331352     -0.0229634
     42.9333852      0.0040377
     42.9336352      0.0238996
     42.9338852     -0.0080767
     42.9341352     -0.0127966
     42.9343852      0.0174870
     42.9346352      0.0051121
     42.9348852     -0.0077794
     42.9351352      0.0111808
     42.9353852      0.0261442
     42.9356352      0.0097557
     42.9358852     -0.0077495
     42.9361352     -0.0153766
     42.9363852     -0.0212991
     42.9366352      0.0044317
     42.9368852     -0.0000374
     42.9371352     -0.0051852
     42.9373852     -0.0151039
     42.9376352     -0.0011838
     42.9378852     -0.0286845
     42.9381352      0.0063150
     42.9383852      0.0062538
     42.9386352     -0.0099281
     42.9388852      0.0168571
     42.9391352      0.0002148
     42.9393852     -0.0093568
     42.9396352     -0.0376658
     42.9398852     -0.0316901
     42.9401352      0.0110740
     42.9403852     -0.0157333
     42.9406352     -0.0045304
     42.9408852     -0.0142132
     42.9411352      0.0174313
     42.9413852      0.0062986
     42.9416352      0.0298601
     42.9418852     -0.0026765
     42.9421352      0.0131678
     42.9423852      0.0319774
     42.9426352     -0.0088384
     42.9428852      0.0067925
     42.9431352      0.0042576
     42.9433852     -0.0055198
     42.9436352     -0.0354940
     42.9438852     -0.0076629
     42.9441352     -0.0187086
     42.9443852      0.0192279
     42.9446352      0.0124476
     42.9448852     -0.0086555
     42.9451352     -0.0336764
     42.9453852     -0.0095811
     42.9456352     -0.0013837
     42.9458852      0.0062795
     42.9461352      0.0047333
     42.9463852      0.0027818
     42.9466352      0.0231410
     42.9468852     -0.0097223
     42.9471352     -0.0224411
     42.9473852      0.0057475
     42.9476352      0.0462695
     42.9478852      0.0105932
     42.9481352     -0.0038990
     42.9483852     -0.0133799
     42.9486352     -0.0037375
     42.9488852      0.0024993
     42.9491352      0.0005127
     42.9493852      0.0132068
     42.9496352     -0.0201192
     42.9498852      0.0004369
     42.9501352      0.0051903
     42.9503852      0.0156190
     42.9506352      0.0180403
     42.9508852      0.0195085
     42.9511352      0.0009448
     42.9513852      0.0236362
     42.9516352      0.0025633
     42.9518852     -0.0282824
     42.9521352      0.0075525
     42.9523852     -0.0005632
     42.9526352      0.0056286
     42.9528852     -0.0494456
     42.9531352     -0.0286053
     42.9533852      0.0154006
     42.9536352      0.0091220
     42.9538852     -0.0248136
     42.9541352     -0.0296699
     42.9543852      0.0179261
     42.9546352      0.0018091
     42.9548852      0.0148813
     42.9551352     -0.0222469
     42.9553852      0.0147839
     42.9556352      0.0027999
     42.9558852      0.0010155
     42.9561352      0.0371988
     42.9563852      0.0198256
     42.9566352     -0.0011602
     42.9568852      0.0140886
     42.9571352      0.0032863
     42.9573852     -0.0108340
     42.9576352     -0.0025021
     42.9578852     -0.0042821
     42.9581352     -0.0124687
     42.9583852      0.0082001
     42.9586352     -0.0048296
     42.9588852     -0.0021837
     42.9591352     -0.0099973
     42.9593852      0.0018420
     42.9596352     -0.0095782
     42.9598852     -0.0015492
     42.9601352      0.0152240
     42.9603852      0.0023906
     42.9606352     -0.0125372
     42.9608852      0.0073739
     42.9611352     -0.0182836
     42.9613852      0.0219635
     42.9616352     -0.0060005
     42.9618852      0.0063026
     42.9621352      0.0055595
     42.9623852     -0.0286631
     42.9626352     -0.0077589
     42.9628852     -0.0211869
     42.9631352      0.0182443
     42.9633852      0.0072330
     42.9636352     -0.0158809
     42.9638852      0.0064021
     42.9641352     -0.0038192
     42.9643852      0.0146405
     42.9646352     -0.0172939
     42.9648852      0.0129367
     42.9651352      0.0069104
     42.9653852      0.0210642
     42.9656352     -0.0280685
     42.9658852     -0.0156417
     42.9661352      0.0332996
     42.9663852      0.0214730
     42.9666352     -0.0038222
     42.9668852     -0.0231843
     42.9671352      0.0373560
     42.9673852     -0.0127932
     42.9676352      0.0082106
     42.9678852     -0.0125391
     42.9681352      0.0165203
     42.9683852      0.0054275
     42.9686352      0.0253588
     42.9688852      0.0141287
     42.9691352     -0.0203820
     42.9693852      0.0150582
     42.9696352      0.0102762
     42.9698852     -0.0066343
     42.9701352      0.0113613
     42.9703852     -0.0079019
     42.9706352     -0.0364888
     42.9708852      0.0528010
     42.9711352      0.0112389
     42.9713852      0.0265474
     42.9716352     -0.0063913
     42.9718852      0.0087280
     42.9721352      0.0056320
     42.9723852     -0.0139330
     42.9726352     -0.0141410
     42.9728852      0.0289028
     42.9731352     -0.0226910
     42.9733852      0.0004300
     42.9736352     -0.0210778
     42.9738852      0.0056289
     42.9741352     -0.0060066
     42.9743852     -0.0248514
     42.9746352     -0.0244730
     42.9748852     -0.0013997
     42.9751352     -0.0334718
     42.9753852     -0.0226093
     42.9756352      0.0069353
     42.9758852      0.0104315
     42.9761352     -0.0080622
     42.9763852     -0.0112740
     42.9766352     -0.0144422
     42.9768852     -0.0054948
     42.9771352     -0.0016298
     42.9773852     -0.0080302
     42.9776352      0.0019286
     42.9778852      0.0084699
     42.9781352      0.0042900
     42.9783852      0.0172015
     42.9786352     -0.0084941
     42.9788852     -0.0042600
     42.9791352     -0.0231979
     42.9793852      0.0027016
     42.9796352     -0.0125218
     42.9798852     -0.0115189
     42.9801352      0.0175611
     42.9803852     -0.0151216
     42.9806352     -0.0126903
     42.9808852     -0.0382620
     42.9811352      0.0210566
     42.9813852     -0.0017993
     42.9816352     -0.0032434
     42.9818852     -0.0145460
     42.9821352      0.0085119
     42.9823852      0.0389949
     42.9826352     -0.0154088
     42.9828852     -0.0225404
     42.9831352      0.0120704
     42.9833852     -0.0036793
     42.9836352      0.0183157
     42.9838852      0.0252541
     42.9841352      0.0000734
     42.9843852      0.0014763
     42.9846352     -0.0031372
     42.9848852     -0.0026473
     42.9851352      0.0001383
     42.9853852      0.0361110
     42.9856352     -0.0151168
     42.9858852      0.0170500
     42.9861352     -0.0040574
     42.9863852     -0.0135654
     42.9866352      0.0208451
     42.9868852      0.0144492
     42.9871352     -0.0273058
     42.9873852     -0.0111909
     42.9876352      0.0113203
     42.9878852      0.0025072
     42.9881352      0.0258726
     42.9883852      0.0018786
     42.9886352     -0.0053573
     42.9888852      0.0343073
     42.9891352     -0.0015067
     42.9893852      0.0116587
     42.9896352     -0.0002592
     42.9898852     -0.0036174
     42.9901352      0.0108321
     42.9903852     -0.0312511
     42.9906352      0.0090964
     42.9908852      0.0056556
     42.9911352     -0.0047574
     42.9913852     -0.0005215
     42.9916352      0.0046216
     42.9918852     -0.0149754
     42.9921352      0.0025450
     42.9923852     -0.0036381
     42.9926352     -0.0376729
     42.9928852     -0.0006522
     42.9931352      0.0068119
     42.9933852     -0.0148265
     42.9936352     -0.0112820
     42.9938852      0.0117010
     42.9941352     -0.0160220
     42.9943852     -0.0186795
     42.9946352     -0.0004400
     42.9948852     -0.0103703
     42.9951352      0.0115377
     42.9953852      0.0129378
     42.9956352      0.0096185
     42.9958852     -0.0320930
     42.9961352      0.0233075
     42.9963852     -0.0194495
     42.9966352      0.0126543
     42.9968852      0.0116487
     42.9971352     -0.0241509
     42.9973852     -0.0018661
     42.9976352      0.0015150
     42.9978852      0.0210743
     42.9981352     -0.0187095
     42.9983852     -0.0041125
     42.9986352     -0.0068453
     42.9988852     -0.0372439
     42.9991352     -0.0037718
     42.9993852      0.0270391
     42.9996352      0.0138133
     42.9998852      0.0297804
     43.0001352      0.0105448
     43.0003852     -0.0252000
     43.0006352      0.0071833
     43.0008852     -0.0054666
     43.0011352      0.0242123
     43.0013852     -0.0186390
     43.0016352      0.0005089
     43.0018852     -0.0003019
     43.0021352      0.0081986
     43.0023852      0.0091110
     43.0026352      0.0090698
     43.0028852      0.0105782
     43.0031352     -0.0019544
     43.0033852     -0.0095746
     43.0036352     -0.0014182
     43.0038852     -0.0079355
     43.0041352      0.0226646
     43.0043852     -0.0164495
     43.0046352      0.0171366
     43.0048852      0.0036493
     43.0051352      0.0131544
     43.0053852     -0.0005283
     43.0056352      0.0057748
     43.0058852      0.0010118
     43.0061352     -0.0168867
     43.0063852      0.0398007
     43.0066352     -0.0105864
     43.0068852      0.0383105
     43.0071352      0.0227391
     43.0073852      0.0119969
     43.0076352     -0.0044596
     43.0078852      0.0197453
     43.0081352     -0.0041688
     43.0083852      0.0177250
     43.0086352     -0.0082559
     43.0088852      0.0143127
     43.0091352     -0.0063351
     43.0093852      0.0196142
     43.0096352     -0.0060741
     43.0098852      0.0310856
     43.0101352     -0.0286337
     43.0103852     -0.0226526
     43.0106352      0.0307495
     43.0108852      0.0116238
     43.0111352     -0.0045510
     43.0113852     -0.0158104
     43.0116352     -0.0000105
     43.0118852      0.0085030
     43.0121352      0.0023915
     43.0123852      0.0117100
     43.0126352     -0.0024952
     43.0128852      0.0029752
     43.0131352      0.0192813
     43.0133852      0.0147151
     43.0136352      0.0285186
     43.0138852     -0.0101628
     43.0141352      0.0018043
     43.0143852      0.0007351
     43.0146352     -0.0254946
     43.0148852     -0.0047550
     43.0151352      0.0058386
     43.0153852      0.0154114
     43.0156352     -0.0150358
     43.0158852      0.0257819
     43.0161352      0.0169967
     43.0163852      0.0234281
     43.0166352      0.0127769
     43.0168852     -0.0044463
     43.0171352     -0.0102867
     43.0173852     -0.0078072
     43.0176352     -0.0118535
     43.0178852     -0.0034337
     43.0181352      0.0253778
     43.0183852      0.0134434
     43.0186352     -0.0049660
     43.0188852     -0.0040862
     43.0191352      0.0065691
     43.0193852     -0.0203649
     43.0196352     -0.0052391
     43.0198852     -0.0071113
     43.0201352     -0.0224595
     43.0203852     -0.0077160
     43.0206352     -0.0201467
     43.0208852      0.0095268
     43.0211352      0.0055167
     43.0213852     -0.0139582
     43.0216352      0.0040116
     43.0218852      0.0095023
     43.0221352      0.0169268
     43.0223852     -0.0044775
     43.0226352      0.0008419
     43.0228852     -0.0207653
     43.0231352     -0.0237693
     43.0233852      0.0070186
     43.0236352     -0.0125916
     43.0238852      0.0019772
     43.0241352     -0.0151348
     43.0243852      0.0291496
     43.0246352     -0.0049496
     43.0248852      0.0181520
     43.0251352     -0.0051857
     43.0253852      0.0248887
     43.0256352     -0.0120742
     43.0258852     -0.0158599
     43.0261352     -0.0113944
     43.0263852      0.0173733
     43.0266352     -0.0071540
     43.0268852     -0.0114267
     43.0271352      0.0045328
     43.0273852      0.0126817
     43.0276352      0.0159440
     43.0278852     -0.0260316
     43.0281352      0.0416784
     43.0283852      0.0211849
     43.0286352      0.0003759
     43.0288852     -0.0002737
     43.0291352     -0.0007343
     43.0293852     -0.0034453
     43.0296352      0.0242615
     43.0298852     -0.0216429
     43.0301352      0.0004422
     43.0303852     -0.0137966
     43.0306352      0.0192286
     43.0308852      0.0154293
     43.0311352      0.0224252
     43.0313852     -0.0360585
     43.0316352      0.0046383
     43.0318852     -0.0222686
     43.0321352      0.0051422
     43.0323852     -0.0012833
     43.0326352      0.0050460
     43.0328852     -0.0131777
     43.0331352     -0.0267936
     43.0333852     -0.0442169
     43.0336352     -0.0155784
     43.0338852     -0.0169859
     43.0341352     -0.0453653
     43.0343852      0.0170194
     43.0346352      0.0116109
     43.0348852     -0.0094443
     43.0351352      0.0053760
     43.0353852      0.0113422
     43.0356352      0.0053036
     43.0358852      0.0060367
     43.0361352      0.0088909
     43.0363852      0.0116994
     43.0366352      0.0030533
     43.0368852      0.0151171
     43.0371352      0.0102878
     43.0373852      0.0184157
     43.0376352     -0.0026987
     43.0378852      0.0056879
     43.0381352      0.0082006
     43.0383852     -0.0072279
     43.0386352     -0.0183663
     43.0388852      0.0404573
     43.0391352     -0.0127535
     43.0393852      0.0181040
     43.0396352     -0.0000257
     43.0398852      0.0203706
     43.0401352     -0.0154808
     43.0403852     -0.0071618
     43.0406352     -0.0403556
     43.0408852     -0.0109117
     43.0411352     -0.0005961
     43.0413852      0.0228237
     43.0416352      0.0371640
     43.0418852     -0.0046210
     43.0421352     -0.0025561
     43.0423852     -0.0027021
     43.0426352      0.0080496
     43.0428852      0.0133457
     43.0431352     -0.0212301
     43.0433852     -0.0080890
     43.0436352      0.0383443
     43.0438852     -0.0100730
     43.0441352      0.0354479
     43.0443852     -0.0282648
     43.0446352     -0.0324821
     43.0448852     -0.0204738
     43.0451352      0.0042540
     43.0453852     -0.0532829
     43.0456352     -0.0089222
     43.0458852     -0.0045979
     43.0461352     -0.0130928
     43.0463852     -0.0045020
     43.0466352     -0.0078929
     43.0468852     -0.0117082
     43.0471352      0.0544474
     43.0473852     -0.0364263
     43.0476352     -0.0279764
     43.0478852      0.0093503
     43.0481352      0.0252909
     43.0483852      0.0399236
     43.0486352      0.0206646
     43.0488852      0.0021595
     43.0491352      0.0082019
     43.0493852     -0.0266132
     43.0496352     -0.0265239
     43.0498852      0.0182008
     43.0501352      0.0207037
     43.0503852     -0.0169946
     43.0506352      0.0173760
     43.0508852      0.0102879
     43.0511352     -0.0006293
     43.0513852      0.0120599
     43.0516352     -0.0079322
     43.0518852      0.0090848
     43.0521352     -0.0055251
     43.0523852     -0.0085147
     43.0526352      0.0007624
     43.0528852     -0.0198566
     43.0531352      0.0001142
     43.0533852     -0.0125217
     43.0536352     -0.0087841
     43.0538852     -0.0012860
     43.0541352      0.0108438
     43.0543852     -0.0132914
     43.0546352      0.0203469
     43.0548852      0.0228110
     43.0551352     -0.0083407
     43.0553852      0.0145192
     43.0556352     -0.0002976
     43.0558852      0.0171085
     43.0561352      0.0144467
     43.0563852      0.0033031
     43.0566352     -0.0170993
     43.0568852     -0.0169702
     43.0571352      0.0072561
     43.0573852      0.0421450
     43.0576352     -0.0052803
     43.0578852     -0.0112127
     43.0581352      0.0294638
     43.0583852     -0.0016382
     43.0586352     -0.0098331
     43.0588852     -0.0062875
     43.0591352      0.0315914
     43.0593852     -0.0006099
     43.0596352      0.0013653
     43.0598852     -0.0413573
     43.0601352     -0.0208236
     43.0603852      0.0022938
     43.0606352      0.0189529
     43.0608852      0.0072135
     43.0611352      0.0089964
     43.0613852      0.0275174
     43.0616352     -0.0175707
     43.0618852     -0.0275065
     43.0621352     -0.0348555
     43.0623852      0.0401119
     43.0626352      0.0135925
     43.0628852     -0.0068730
     43.0631352     -0.0176731
     43.0633852      0.0097631
     43.0636352     -0.0055245
     43.0638852     -0.0147160
     43.0641352      0.0074951
     43.0643852     -0.0043891
     43.0646352      0.0055810
     43.0648852     -0.0304900
     43.0651352     -0.0058627
     43.0653852      0.0105285
     43.0656352     -0.0063467
     43.0658852     -0.0191600
     43.0661352      0.0092463
     43.0663852      0.0051105
     43.0666352      0.0168217
     43.0668852     -0.0335321
     43.0671352      0.0126156
     43.0673852      0.0045750
     43.0676352      0.0184426
     43.0678852      0.0078027
     43.0681352      0.0160236
     43.0683852     -0.0172815
     43.0686352     -0.0034298
     43.0688852     -0.0097541
     43.0691352      0.0218059
     43.0693852     -0.0134786
     43.0696352      0.0210531
     43.0698852     -0.0180487
     43.0701352     -0.0038470
     43.0703852     -0.0064795
     43.0706352     -0.0101626
     43.0708852      0.0291367
     43.0711352      0.0218574
     43.0713852      0.0170626
     43.0716352      0.0252900
     43.0718852     -0.0668827
     43.0721352      0.0209257
     43.0723852     -0.0033045
     43.0726352      0.0180055
     43.0728852     -0.0241243
     43.0731352     -0.0127795
     43.0733852      0.0113041
     43.0736352     -0.0224719
     43.0738852      0.0042968
     43.0741352      0.0030641
     43.0743852     -0.0080250
     43.0746352     -0.0120822
     43.0748852     -0.0263402
     43.0751352      0.0006285
     43.0753852     -0.0143558
     43.0756352      0.0228656
     43.0758852     -0.0037600
     43.0761352      0.0125060
     43.0763852     -0.0100630
     43.0766352     -0.0276721
     43.0768852     -0.0259217
     43.0771352     -0.0127096
     43.0773852     -0.0267326
     43.0776352      0.0399461
     43.0778852     -0.0000916
     43.0781352      0.0077684
     43.0783852     -0.0017298
     43.0786352     -0.0083685
     43.0788852     -0.0224654
     43.0791352     -0.0067152
     43.0793852     -0.0212808
     43.0796352     -0.0020721
     43.0798852     -0.0626923
     43.0801352      0.0103120
     43.0803852     -0.0200864
     43.0806352     -0.0014649
     43.0808852      0.0080160
     43.0811352      0.0166845
     43.0813852      0.0177185
     43.0816352     -0.0060321
     43.0818852      0.0166934
     43.0821352      0.0280829
     43.0823852      0.0127103
     43.0826352      0.0031772
     43.0828852      0.0067273
     43.0831352      0.0170180
     43.0833852     -0.0056771
     43.0836352      0.0241521
     43.0838852     -0.0056050
     43.0841352      0.0019090
     43.0843852     -0.0166662
     43.0846352      0.0232022
     43.0848852     -0.0016813
     43.0851352     -0.0100301
